1252,0.94,0.19,-0.26,0.02,0.00,0.00,-0.00
6,0.94,0.19,-0.26,0.02,0.00,0.00,0.04
10,0.93,0.18,-0.27,0.04,-0.01,-0.00,0.06
6,0.92,0.18,-0.28,0.03,-0.01,-0.01,0.06
6,0.92,0.18,-0.28,0.03,-0.01,-0.01,0.04
10,0.92,0.18,-0.29,0.03,0.00,-0.01,0.03
6,0.92,0.18,-0.29,0.03,0.00,-0.01,0.02
10,0.93,0.19,-0.28,0.02,0.02,0.00,0.03
6,0.95,0.19,-0.27,0.02,0.04,0.01,0.04
7,0.95,0.19,-0.27,0.02,0.04,0.01,0.05
10,0.96,0.18,-0.26,0.03,0.04,0.01,0.07
7,0.96,0.18,-0.26,0.03,0.04,0.01,0.08
11,0.95,0.18,-0.26,0.03,0.03,0.01,0.09
6,0.95,0.19,-0.26,0.03,0.01,0.01,0.07
6,0.95,0.19,-0.26,0.03,0.01,0.01,0.05
10,0.94,0.19,-0.28,0.03,0.00,0.01,0.02
6,0.92,0.19,-0.28,0.03,0.00,0.02,-0.02
6,0.92,0.19,-0.28,0.03,0.00,0.02,-0.06
10,0.92,0.18,-0.28,0.04,0.01,0.04,-0.10
7,0.91,0.18,-0.29,0.03,0.01,0.06,-0.13
6,0.91,0.18,-0.29,0.03,0.01,0.06,-0.15
10,0.91,0.17,-0.30,0.02,0.01,0.06,-0.18
6,0.91,0.17,-0.30,0.02,0.01,0.06,-0.19
10,0.91,0.16,-0.31,0.00,0.02,0.07,-0.19
6,0.92,0.17,-0.31,-0.02,0.03,0.08,-0.17
7,0.92,0.17,-0.31,-0.02,0.03,0.08,-0.14
11,0.93,0.17,-0.31,-0.04,0.05,0.08,-0.10
6,0.96,0.18,-0.30,-0.06,0.06,0.09,-0.05
7,0.96,0.18,-0.30,-0.06,0.06,0.09,0.02
10,0.98,0.18,-0.30,-0.06,0.06,0.08,0.09
7,0.98,0.18,-0.30,-0.06,0.06,0.08,0.15
10,1.00,0.19,-0.29,-0.06,0.05,0.06,0.21
7,1.00,0.19,-0.28,-0.06,0.03,0.04,0.26
6,1.00,0.19,-0.28,-0.06,0.03,0.04,0.31
10,1.00,0.19,-0.27,-0.06,0.00,0.02,0.35
6,0.97,0.19,-0.27,-0.05,-0.03,0.00,0.37
6,0.97,0.19,-0.27,-0.05,-0.03,0.00,0.38
10,0.95,0.19,-0.27,-0.04,-0.05,-0.02,0.38
6,0.95,0.19,-0.27,-0.04,-0.05,-0.02,0.37
10,0.94,0.19,-0.28,-0.03,-0.05,-0.04,0.36
6,0.94,0.20,-0.27,-0.03,-0.04,-0.05,0.34
7,0.94,0.20,-0.27,-0.03,-0.04,-0.05,0.33
11,0.94,0.20,-0.26,-0.02,-0.04,-0.06,0.31
6,0.94,0.20,-0.26,-0.01,-0.03,-0.06,0.29
6,0.94,0.20,-0.26,-0.01,-0.03,-0.06,0.28
10,0.94,0.19,-0.26,0.01,-0.03,-0.07,0.26
6,0.94,0.19,-0.26,0.01,-0.03,-0.07,0.25
10,0.93,0.18,-0.27,0.02,-0.04,-0.07,0.23
6,0.94,0.17,-0.27,0.02,-0.03,-0.07,0.22
7,0.94,0.17,-0.27,0.02,-0.03,-0.07,0.22
10,0.94,0.17,-0.28,0.01,-0.03,-0.08,0.21
7,0.94,0.17,-0.27,0.01,-0.01,-0.08,0.20
6,0.94,0.17,-0.27,0.01,-0.01,-0.08,0.19
10,0.95,0.18,-0.26,0.01,-0.01,-0.07,0.19
6,0.95,0.18,-0.26,0.01,-0.01,-0.07,0.18
10,0.95,0.17,-0.27,0.02,-0.01,-0.07,0.16
6,0.95,0.16,-0.27,0.03,-0.02,-0.07,0.13
6,0.95,0.16,-0.27,0.03,-0.02,-0.07,0.11
10,0.95,0.15,-0.27,0.02,-0.02,-0.06,0.08
7,0.94,0.15,-0.28,0.02,-0.02,-0.05,0.05
6,0.94,0.15,-0.28,0.02,-0.02,-0.05,0.03
10,0.94,0.15,-0.28,0.01,-0.02,-0.04,0.00
6,0.94,0.15,-0.27,-0.00,-0.02,-0.03,-0.02
6,0.94,0.15,-0.27,-0.00,-0.02,-0.03,-0.04
10,0.94,0.16,-0.27,-0.01,-0.02,-0.01,-0.04
7,0.94,0.16,-0.27,-0.01,-0.02,-0.01,-0.04
11,0.94,0.16,-0.27,-0.01,-0.02,-0.01,-0.04
6,0.95,0.16,-0.27,-0.01,-0.01,0.01,-0.03
6,0.95,0.16,-0.27,-0.01,-0.01,0.01,-0.01
10,0.95,0.16,-0.26,-0.02,-0.01,0.02,0.00
7,0.95,0.17,-0.26,-0.03,-0.01,0.03,0.02
6,0.95,0.17,-0.26,-0.03,-0.01,0.03,0.05
10,0.95,0.18,-0.26,-0.03,-0.02,0.04,0.07
6,0.95,0.18,-0.26,-0.03,-0.02,0.04,0.08
10,0.94,0.18,-0.26,-0.02,-0.02,0.05,0.09
6,0.94,0.18,-0.26,-0.02,-0.02,0.05,0.10
6,0.94,0.18,-0.26,-0.02,-0.02,0.05,0.10
10,0.95,0.18,-0.26,-0.01,-0.02,0.05,0.11
6,0.95,0.18,-0.26,-0.01,-0.01,0.05,0.12
7,0.95,0.18,-0.26,-0.01,-0.01,0.05,0.12
10,0.95,0.18,-0.26,-0.01,-0.01,0.04,0.13
7,0.95,0.18,-0.26,-0.01,-0.01,0.04,0.14
10,0.95,0.18,-0.25,-0.01,-0.00,0.04,0.15
7,0.95,0.18,-0.26,-0.01,-0.01,0.03,0.15
6,0.95,0.18,-0.26,-0.01,-0.01,0.03,0.15
10,0.94,0.18,-0.26,0.00,-0.00,0.02,0.14
6,0.94,0.18,-0.26,0.00,0.00,0.02,0.14
6,0.94,0.18,-0.26,0.00,0.00,0.02,0.13
10,0.94,0.18,-0.26,0.01,0.00,0.02,0.13
6,0.94,0.18,-0.26,0.01,0.00,0.02,0.13
10,0.95,0.18,-0.26,0.01,-0.00,0.02,0.13
6,0.95,0.17,-0.26,0.01,-0.00,0.02,0.13
7,0.95,0.17,-0.26,0.01,-0.00,0.02,0.12
10,0.95,0.17,-0.26,0.01,-0.00,0.02,0.12
7,0.95,0.17,-0.26,-0.00,-0.00,0.02,0.13
6,0.95,0.17,-0.26,-0.00,-0.00,0.02,0.13
10,0.94,0.18,-0.26,-0.01,0.00,0.02,0.13
6,0.94,0.18,-0.26,-0.01,0.00,0.02,0.13
10,0.94,0.18,-0.26,-0.01,0.00,0.03,0.13
6,0.95,0.17,-0.26,-0.00,0.00,0.03,0.12
6,0.95,0.17,-0.26,-0.00,0.00,0.03,0.12
10,0.96,0.17,-0.26,-0.00,0.01,0.03,0.12
6,0.96,0.17,-0.26,-0.00,0.01,0.03,0.11
7,0.96,0.17,-0.26,-0.00,0.01,0.03,0.11
10,0.96,0.17,-0.25,-0.00,0.00,0.02,0.11
7,0.96,0.17,-0.25,-0.00,0.00,0.02,0.11
10,0.95,0.18,-0.26,-0.01,-0.01,0.02,0.11
7,0.95,0.19,-0.26,-0.01,-0.01,0.02,0.11
6,0.95,0.19,-0.26,-0.01,-0.01,0.02,0.10
10,0.95,0.18,-0.27,0.00,-0.01,0.02,0.10
6,0.95,0.18,-0.27,0.00,-0.01,0.02,0.09
10,0.95,0.18,-0.27,0.00,-0.00,0.03,0.08
6,0.95,0.18,-0.26,-0.00,-0.00,0.03,0.07
6,0.95,0.18,-0.26,-0.00,-0.00,0.03,0.06
10,0.95,0.18,-0.26,-0.01,-0.00,0.03,0.05
6,0.94,0.18,-0.26,-0.01,-0.01,0.03,0.04
7,0.94,0.18,-0.26,-0.01,-0.01,0.03,0.04
10,0.94,0.18,-0.26,-0.01,-0.01,0.03,0.03
7,0.94,0.18,-0.26,-0.01,-0.01,0.03,0.04
10,0.94,0.18,-0.26,-0.01,-0.00,0.04,0.04
7,0.95,0.18,-0.26,-0.01,0.00,0.04,0.05
6,0.95,0.18,-0.26,-0.01,0.00,0.04,0.05
10,0.95,0.18,-0.25,-0.00,0.01,0.04,0.06
6,0.95,0.18,-0.26,-0.00,0.01,0.04,0.06
6,0.95,0.18,-0.26,-0.00,0.01,0.04,0.07
10,0.95,0.18,-0.26,0.00,0.00,0.04,0.07
6,0.95,0.18,-0.26,0.00,0.00,0.04,0.07
10,0.95,0.18,-0.26,-0.00,0.00,0.03,0.07
6,0.95,0.17,-0.26,-0.01,0.00,0.04,0.07
7,0.95,0.17,-0.26,-0.01,0.00,0.04,0.07
10,0.95,0.17,-0.26,-0.01,-0.00,0.04,0.08
7,0.95,0.17,-0.26,-0.01,-0.00,0.04,0.08
6,0.95,0.17,-0.26,-0.01,-0.00,0.04,0.08
10,0.95,0.17,-0.26,-0.01,-0.01,0.03,0.07
6,0.95,0.17,-0.26,-0.01,-0.01,0.03,0.07
10,0.95,0.18,-0.26,-0.02,-0.01,0.03,0.08
6,0.95,0.18,-0.26,-0.02,-0.01,0.04,0.08
1261,0.96,0.22,-0.25,-0.07,0.02,0.09,0.01
6,0.96,0.22,-0.25,-0.07,0.02,0.09,-0.19
10,0.96,0.21,-0.25,-0.07,0.02,0.08,-0.39
