7,0.95,0.20,-0.23,0.00,0.00,0.01,0.30
6,0.95,0.20,-0.23,0.00,0.00,0.01,0.30
9,0.95,0.20,-0.23,0.00,0.01,0.01,0.31
7,0.95,0.20,-0.23,0.00,0.01,0.01,0.31
10,0.95,0.20,-0.23,-0.00,0.01,0.01,0.31
7,0.95,0.21,-0.23,-0.00,0.01,0.01,0.32
6,0.95,0.21,-0.23,-0.00,0.01,0.01,0.33
10,0.96,0.21,-0.23,-0.00,0.01,0.01,0.34
6,0.96,0.20,-0.23,0.00,0.01,0.01,0.35
6,0.96,0.20,-0.23,0.00,0.01,0.01,0.35
10,0.95,0.20,-0.23,-0.00,0.01,0.01,0.35
6,0.95,0.20,-0.23,-0.00,0.01,0.01,0.35
10,0.95,0.20,-0.23,-0.00,0.01,0.01,0.35
7,0.95,0.20,-0.23,-0.00,0.01,0.00,0.35
6,0.95,0.20,-0.23,-0.00,0.01,0.00,0.34
10,0.94,0.20,-0.23,-0.00,0.01,0.00,0.34
6,0.95,0.20,-0.23,-0.00,0.01,0.00,0.34
6,0.95,0.20,-0.23,-0.00,0.01,0.00,0.35
10,0.95,0.20,-0.23,-0.01,0.02,-0.00,0.35
6,0.95,0.20,-0.23,-0.01,0.02,-0.00,0.36
10,0.95,0.20,-0.23,-0.01,0.02,0.00,0.36
6,0.95,0.20,-0.23,-0.01,0.02,0.00,0.37
6,0.95,0.20,-0.23,-0.01,0.02,0.00,0.37
10,0.95,0.20,-0.23,-0.01,0.02,0.00,0.37
7,0.95,0.20,-0.23,-0.02,0.03,0.01,0.38
6,0.95,0.20,-0.23,-0.02,0.03,0.01,0.38
10,0.95,0.20,-0.23,-0.02,0.03,0.01,0.39
6,0.95,0.20,-0.23,-0.02,0.03,0.01,0.40
10,0.95,0.20,-0.23,-0.02,0.03,0.01,0.41
6,0.96,0.21,-0.23,-0.01,0.03,0.00,0.42
6,0.96,0.21,-0.23,-0.01,0.03,0.00,0.43
10,0.96,0.20,-0.23,-0.01,0.03,-0.00,0.44
6,0.96,0.20,-0.23,-0.01,0.02,-0.01,0.45
6,0.96,0.20,-0.23,-0.01,0.02,-0.01,0.46
10,0.96,0.20,-0.23,-0.01,0.02,-0.01,0.47
7,0.96,0.20,-0.23,-0.01,0.02,-0.01,0.47
10,0.96,0.20,-0.23,0.00,0.01,-0.01,0.47
7,0.96,0.20,-0.23,0.00,0.01,-0.01,0.48
6,0.96,0.20,-0.23,0.00,0.01,-0.01,0.48
10,0.96,0.20,-0.23,0.00,0.01,-0.02,0.49
6,0.96,0.20,-0.23,0.00,0.01,-0.02,0.50
