0.0672861,0.9985675,-0.3065047
0.06718518,0.9986252,-0.3061877
0.06688882,0.9988534,-0.3055683
0.06667925,0.9990963,-0.3053757
0.06629536,0.9998422,-0.3052232
0.06612247,0.9999036,-0.305183
0.06589764,0.999979,-0.3051245
0.0658378,1.000037,-0.305378
0.06583094,0.9999701,-0.3055387
0.0657859,0.999966,-0.3056032
0.06598133,0.9999289,-0.3055787
0.06615126,0.9998724,-0.3054653
0.06620625,0.9999313,-0.3053997
0.06637774,1.000126,-0.3054174
0.06642576,1.000301,-0.3053629
0.06646142,1.000441,-0.3052158
0.06654667,1.000624,-0.3052179
0.06662229,1.000948,-0.3052272
0.06674983,1.00145,-0.3052
0.06682649,1.001631,-0.3051426
0.06632764,1.001689,-0.3048961
0.06212583,1.000064,-0.3044522
0.05556634,0.9979212,-0.3057497
0.05441481,0.997559,-0.3067607
0.05456654,0.9974852,-0.3077145
0.05868979,0.9957866,-0.3054038
0.06028431,0.9964688,-0.3089642
0.06139249,0.9982307,-0.3107253
0.06264626,0.9985477,-0.3110685
0.06507185,0.9969872,-0.3117577
0.06637613,0.9968747,-0.3126022
0.06821444,0.9963506,-0.3142473
0.06873169,0.9960209,-0.3147273
0.07014745,0.9958578,-0.3151324
0.07353491,0.9948074,-0.3158046
0.07463308,0.9931865,-0.3161939
0.07399355,0.9910173,-0.317178
0.07202675,0.9905586,-0.3181145
0.06897728,0.9905366,-0.3189152
0.06361689,0.9916971,-0.3210596
0.06154755,0.9916232,-0.3216718
0.05807193,0.9909678,-0.3220228
0.05698314,0.9910902,-0.3219995
0.05784716,0.9917526,-0.3219993
0.05889102,0.9921018,-0.3220136
0.06172416,0.9924785,-0.3218501
0.06060327,0.9926428,-0.3221303
0.068786,0.9924564,-0.3208439
0.07017049,0.992189,-0.3206173
0.07105353,0.9918109,-0.3202066
0.07092625,0.9916961,-0.3199938
0.06943052,0.9918188,-0.3202019
0.06964096,0.991865,-0.320036
0.06781635,0.9919685,-0.3202965
0.063385,0.990423,-0.3199826
0.06369149,0.9906482,-0.319984
0.0633626,0.9914834,-0.3202111
0.06268859,0.9920064,-0.3199183
0.06297689,0.9921994,-0.3195444
0.06379854,0.9919676,-0.31891
0.06304517,0.9920917,-0.3188826
0.06420583,0.9925466,-0.3178739
0.06429811,0.9929287,-0.3176081
0.06483361,0.9929332,-0.316834
0.0650565,0.9928778,-0.3165153
0.06503459,0.9930895,-0.3162621
0.06471299,0.9936444,-0.3155228
0.06445,0.9941443,-0.3154016
0.06393561,0.99455,-0.3148006
0.06391218,0.9947951,-0.3147634
0.06368078,0.9950801,-0.3142709
0.06366706,0.9953008,-0.3139849
0.063265,0.9953016,-0.3137897
0.06297344,0.9957348,-0.3129865
0.06304536,0.9958845,-0.3126758
0.06321166,0.9960998,-0.3121431
0.06339319,0.9961078,-0.3119565
0.0633679,0.9963865,-0.3114967
0.06343752,0.9964616,-0.3113651
0.06351948,0.9964097,-0.3113111
0.06353975,0.9964654,-0.311226
0.06369714,0.9965095,-0.3111938
0.06382518,0.9964716,-0.3111821
0.06393041,0.9964627,-0.3111914
0.06384351,0.9965457,-0.3112113
0.06371499,0.9964629,-0.3112966
0.06367213,0.996569,-0.3112736
0.06362833,0.9965837,-0.3112682
0.06360616,0.9965877,-0.3112566
0.0635789,0.9965151,-0.3112284
0.06350037,0.9965246,-0.3112383
0.06357292,0.9964005,-0.3112364
0.0636529,0.9963846,-0.3112691
0.06400082,0.9964087,-0.3114898
0.0640725,0.9963961,-0.3114806
0.06394216,0.9964686,-0.3117209
0.06379308,0.9964529,-0.3117212
0.06357887,0.9964907,-0.3117784
0.06335225,0.9965442,-0.3117529
0.0631772,0.9965647,-0.3116273
