0.07224701,1.004365,-0.3013201
0.07221055,1.004265,-0.3012863
0.07196368,1.004012,-0.301167
0.07169311,1.0038,-0.3011265
0.07111073,1.003552,-0.3011563
0.0707605,1.003441,-0.3013095
0.07019003,1.003298,-0.3016265
0.07005829,1.003204,-0.3017864
0.06998558,1.003226,-0.3021746
0.07010853,1.003223,-0.3023628
0.07022471,1.00315,-0.3025156
0.07052971,1.003092,-0.3025882
0.07072628,1.002812,-0.3026368
0.07085143,1.002696,-0.3026769
0.07077734,1.002728,-0.3026754
0.07062638,1.002454,-0.3027588
0.07039535,1.002133,-0.3029021
0.06844442,1.000457,-0.3038443
0.06790409,1.0001,-0.3044765
0.06746247,0.9996415,-0.3050245
0.0660242,0.9978845,-0.3061174
0.0651599,0.9966084,-0.3066816
0.06415442,0.9942815,-0.3077537
0.0639436,0.9933307,-0.3083747
0.06284158,0.9910821,-0.3096464
0.06245271,0.9896032,-0.3099892
0.06210069,0.9881303,-0.3105061
0.06135217,0.9847643,-0.3119647
0.06067449,0.9835577,-0.3130258
0.05875791,0.9811459,-0.3150331
0.05722041,0.979622,-0.316012
0.05607834,0.9781444,-0.3167871
0.0536532,0.9753326,-0.3185934
0.05207087,0.9737472,-0.3194421
0.0484227,0.9713042,-0.3213957
0.04746837,0.9703797,-0.3221809
0.04565272,0.9683923,-0.3243718
0.04441864,0.9676648,-0.325238
0.04140868,0.9665964,-0.3267357
0.04008941,0.9658768,-0.3271655
0.03875553,0.9650686,-0.3287573
0.03803352,0.9646471,-0.3293425
0.03722602,0.9646754,-0.330297
0.03667919,0.9644738,-0.3307002
0.03592397,0.9644037,-0.3311763
0.03354606,0.9641019,-0.3330369
0.03251579,0.9640996,-0.3333327
0.03075842,0.9642801,-0.3335439
0.03041748,0.9638613,-0.3334644
0.0307088,0.9637995,-0.3334035
0.03150153,0.9642277,-0.3338908
0.03143761,0.9642889,-0.3338298
0.03135531,0.9642122,-0.3337656
0.03102913,0.96418,-0.3339373
0.03163816,0.9641724,-0.3334329
0.03198785,0.9641494,-0.3331124
0.03267243,0.9643821,-0.3326314
0.03292363,0.9643301,-0.3324767
0.03450314,0.964107,-0.3323045
0.03505372,0.9642388,-0.3321949
0.03532603,0.9641191,-0.3320056
0.03559533,0.9644624,-0.3313159
0.03607194,0.9644734,-0.3309375
0.03675678,0.9644943,-0.330514
0.03695455,0.9648756,-0.3308743
0.0370019,0.9650276,-0.3301788
0.03693898,0.9649383,-0.3302504
0.03732053,0.9651692,-0.3301542
0.03749473,0.9652044,-0.3300575
0.0377117,0.9653656,-0.3300605
0.03801119,0.9656425,-0.3301642
0.03806056,0.9657918,-0.330038
0.03839615,0.9659888,-0.330085
0.03878743,0.9660459,-0.330116
0.03927676,0.9661245,-0.3301191
0.03933143,0.966275,-0.3301746
0.03947082,0.9664348,-0.3301292
0.0397337,0.9664465,-0.3299924
0.03987142,0.9665,-0.3301138
0.04072664,0.9666342,-0.3300671
0.04119665,0.9669256,-0.330439
0.04138489,0.9671389,-0.330146
0.0416572,0.9672796,-0.3303536
0.04221803,0.9673223,-0.3299425
0.04273031,0.9676279,-0.3299015
0.04280782,0.9678345,-0.3298137
0.04318786,0.9681861,-0.3294877
0.04357281,0.9683362,-0.3292451
0.044075,0.9688607,-0.3289579
0.04448494,0.9693664,-0.3287722
0.04587556,0.9697717,-0.3282587
0.04643077,0.9699708,-0.3279844
0.04700947,0.9701735,-0.3283059
0.048549,0.9713951,-0.32776
0.04950007,0.9718947,-0.3277319
0.05161866,0.9727481,-0.3269589
0.05221093,0.9733404,-0.3267869
0.05356635,0.9751148,-0.3262528
0.0541536,0.975874,-0.3257266
0.05510807,0.97653,-0.3251576
