6.956428,353.826,349.136
6.899633,353.7597,349.0642
6.872125,353.7136,349.0601
6.761302,353.6172,348.9675
6.714316,353.5521,348.8787
6.569676,353.4512,348.6512
6.567775,353.389,348.5934
6.573412,353.307,348.5167
6.557407,353.3135,348.5245
6.610082,353.3565,348.5707
6.620291,353.3894,348.6754
6.744142,353.4161,348.8022
7.007713,353.177,348.703
7.155941,352.9305,348.6019
7.29775,352.0487,348.2613
7.366373,351.3821,348.0323
7.499798,350.7823,347.8505
7.879512,349.0428,347.2191
8.146769,347.9738,346.7169
8.553688,345.9102,345.7889
8.647782,345.0465,345.5163
8.979206,343.0651,344.7069
9.42673,341.8938,344.2768
10.48802,340.0467,343.7835
10.9284,339.4038,343.7035
11.19896,338.7408,343.5407
11.95567,337.1944,342.9984
12.53428,336.2311,342.6934
13.90511,334.5201,342.2716
14.43654,333.7287,342.2505
14.90921,331.9262,341.8635
15.21212,330.7539,341.5763
15.61761,329.4706,341.1665
16.27168,327.2156,340.1599
16.33745,326.3022,339.7437
16.57372,324.5182,339.049
16.78543,323.5544,338.6714
17.30978,321.5375,337.9318
17.59169,320.6778,337.5593
17.82622,319.9545,337.0741
17.5379,319.2577,336.6105
17.37623,318.8791,336.4459
17.35042,318.1803,335.9478
17.54888,317.8092,335.7035
17.98598,317.1858,335.2377
18.22112,317.075,334.996
18.43966,317.3592,334.9825
18.3044,317.6836,335.1619
18.22679,317.8944,335.1654
18.40002,318.0307,335.0672
18.55419,318.0767,334.9169
18.68293,318.4752,334.9206
18.65602,318.7236,335.1131
18.49541,318.8787,335.2575
18.33047,318.9433,335.1976
18.43565,319.025,335.1307
18.52529,319.1869,335.1913
18.30786,319.795,335.7104
17.89889,320.3175,335.8961
18.04941,320.3622,336.0284
18.32202,320.4956,336.0859
18.36292,320.6959,336.2766
17.99676,321.1107,336.5978
17.95996,321.2621,336.7692
18.08159,321.4744,336.8672
18.39384,321.9961,337.2301
18.45632,322.1978,337.2718
18.17961,322.4124,337.2454
18.06592,322.555,337.2255
18.15955,323.0496,337.4497
18.09575,323.3049,337.5318
17.99105,323.6595,337.5264
18.04717,323.8371,337.5487
18.09198,324.1434,337.5208
18.16817,324.9732,337.9193
18.1628,325.4075,338.3165
18.11644,326.1144,338.7115
18.12566,326.5298,338.9159
18.3406,327.3509,339.3386
18.36612,327.683,339.6808
18.15766,327.8924,339.8493
17.87575,327.8474,339.8444
17.86339,327.7635,339.7253
17.8686,327.6202,339.5218
17.83517,327.6325,339.5147
17.64771,327.5781,339.6116
17.58998,327.4766,339.6366
17.48726,327.4469,339.5592
17.45182,327.6205,339.6172
17.41843,327.7062,339.6294
17.37114,327.7137,339.728
17.37336,327.6834,339.7186
17.29608,327.657,339.6329
17.17016,327.6285,339.6012
17.21095,327.5046,339.5436
17.33323,327.4475,339.5533
17.39127,327.4643,339.532
17.35319,327.5915,339.4901
17.33645,327.6077,339.4802
17.45764,327.581,339.4561
