10.00596,355.1607,352.0298
10.04115,355.1459,351.9643
10.10267,355.1693,351.865
10.06697,355.1668,351.8512
9.723192,355.2446,351.8177
9.526289,355.3208,351.7325
9.090234,355.4272,351.5431
8.892864,355.4965,351.4803
8.761497,355.5732,351.5701
8.743713,355.6021,351.6907
8.791608,355.6084,351.7048
8.964215,355.6006,351.705
8.967536,355.6416,351.5583
8.889372,355.7217,351.5779
8.895726,355.7261,351.609
8.953633,355.7773,351.6636
9.062724,355.8022,351.6498
9.244117,355.7514,351.6024
9.392227,355.7231,351.585
9.544367,355.6625,351.5058
9.98374,355.4588,351.4631
10.2947,355.2804,351.4309
10.93379,354.574,351.3342
11.24885,354.0723,351.1396
12.0268,353.6402,350.4652
12.64014,353.9539,349.9497
13.24685,354.4533,349.6122
14.70155,357.0305,349.633
15.70557,359.6199,350.3918
18.14845,2.89577,352.7809
18.16688,0.6195389,350.5245
16.41206,350.3709,344.7475
18.00884,347.4211,343.924
19.4549,346.7307,344.6184
20.15782,352.0981,348.9068
20.33031,354.7633,350.1695
20.16558,356.1526,349.9512
19.92045,356.2416,350.8463
19.20939,359.8514,352.6512
18.97001,359.6809,351.4496
18.19205,353.7552,348.3196
19.18234,353.1837,349.3669
19.3215,355.0006,351.0515
18.40903,355.8621,349.6442
17.90136,353.7007,348.3503
17.95689,353.2328,349.1896
17.59009,355.0886,350.067
16.60555,357.7423,351.3465
16.06642,358.0422,351.7527
15.56629,357.8123,351.8445
14.24902,357.8179,352.0574
14.03768,357.4154,351.8261
12.72956,356.8037,351.876
12.18841,356.6428,351.8884
11.06654,356.6037,352.0505
10.60113,356.5475,352.1445
9.803779,356.0958,352.3464
9.384758,355.8053,352.4297
8.948313,355.6554,352.5529
8.343987,355.8409,352.9333
8.06988,355.8467,352.9791
7.616459,355.523,352.993
7.465704,355.6303,353.1129
7.548532,356.48,353.3269
7.559329,356.9168,353.4184
7.562057,357.2164,353.3949
7.409951,357.5305,353.294
7.323184,357.5677,353.2789
7.169725,357.5103,353.1275
7.170254,357.3753,353.0544
7.408714,357.0612,352.8303
7.526549,356.8827,352.7695
7.516229,356.6441,352.7807
7.367573,356.6107,352.7263
7.258361,356.547,352.7264
7.129117,356.416,352.8492
7.104491,356.3925,352.9038
6.899638,356.5273,352.9674
6.763456,356.6161,353.028
6.716169,356.7338,352.8567
6.779809,356.7332,352.7592
6.83232,356.7719,352.6914
6.813486,356.7184,352.6024
6.757097,356.6275,352.6327
6.723144,356.4547,352.6517
6.745379,356.3754,352.528
6.686351,356.3544,352.4961
6.661537,356.3905,352.4561
6.679971,356.4486,352.5331
6.696477,356.427,352.545
6.713707,356.4001,352.5827
6.676304,356.3201,352.4845
6.621621,356.3255,352.4454
6.568093,356.4538,352.3932
6.595077,356.5296,352.3327
6.597913,356.7552,352.3305
6.532958,356.7906,352.3334
6.546663,356.8032,352.261
6.469475,356.7917,352.1451
6.526277,356.7912,352.1223
