10.30841,350.0764,351.6986
10.42933,350.1178,351.6281
10.516,350.1719,351.5962
10.52851,350.2614,351.5399
10.48529,350.4007,351.4571
10.44123,350.4751,351.4874
10.43825,350.4591,351.4042
10.48554,350.4756,351.2498
10.66421,350.474,351.0695
10.72827,350.4453,351.1431
10.80397,350.502,351.5644
10.8967,350.5034,351.6385
10.9357,350.5197,351.84
11.10222,350.4059,351.8653
11.12424,350.2973,351.8663
11.05382,349.826,351.8043
10.97114,349.6232,351.822
10.79669,349.1772,351.7455
10.68401,348.8833,351.7032
10.22306,347.9712,351.5137
9.782491,347.5327,351.2908
9.337928,347.1728,351.1324
8.581925,346.6817,351.2662
8.059299,346.5151,351.3955
7.356465,345.8717,351.6227
7.126985,345.3432,351.7387
6.559068,344.2798,351.9104
6.116697,343.7235,351.9725
4.930768,342.5091,352.1062
4.232337,341.8045,352.0816
3.587145,341.0644,352.1011
2.022333,339.8305,352.0591
1.167034,339.3668,352.0571
359.7327,338.3609,351.9716
359.2036,337.942,352.009
358.345,337.4313,352.306
358.0584,337.2495,352.5163
357.8822,336.9557,352.7145
356.9393,335.924,353.0038
356.6352,335.4915,353.0123
356.297,334.4042,353.1211
356.5296,334.3169,353.0883
356.2174,333.1988,353.2315
355.9168,332.6025,353.2352
355.6094,332.0684,353.2972
355.5157,331.3146,353.4589
355.5194,330.9346,353.4747
355.5362,329.8256,353.6621
355.4884,329.3189,353.7317
355.1533,328.695,353.8062
354.9052,328.5319,353.8389
354.7379,328.2036,354.0559
354.7553,328.0851,354.1143
354.73,328.0487,354.1633
354.6441,328.0461,354.1752
354.6551,328.0611,354.2428
354.783,328.0683,354.3932
354.7635,328.1224,354.3452
354.6223,328.1714,354.2952
354.3418,328.3266,354.1772
354.3152,328.3073,354.1861
354.3934,328.275,354.0943
354.3876,328.2986,354.02
354.1395,328.5212,353.7867
354.0747,328.5691,353.7832
354.3496,328.5935,353.7897
354.4471,328.5959,353.8704
354.3189,328.6729,353.8001
354.2122,328.6775,353.738
354.2494,328.6389,353.6808
354.5082,328.576,353.6428
354.5732,328.5872,353.6508
354.4482,328.6346,353.6803
354.337,328.696,353.6723
354.3764,328.7017,353.6132
354.3819,328.7038,353.5774
354.4265,328.7043,353.5045
354.4504,328.7719,353.4529
354.4738,328.841,353.4419
354.4112,329.0683,353.4315
354.3588,329.1422,353.4207
354.3505,329.1119,353.3165
354.3735,329.1335,353.3146
354.3333,329.2071,353.282
354.2625,329.2576,353.2835
354.26,329.2906,353.2487
354.3281,329.2714,353.2916
354.3142,329.2952,353.2727
354.2389,329.3418,353.2943
354.281,329.3758,353.2482
354.3512,329.451,353.2666
354.3582,329.4697,353.2354
354.2411,329.5342,353.191
354.2467,329.5479,353.1861
354.2175,329.5419,353.1771
354.2506,329.5392,353.1836
354.2915,329.546,353.1599
354.181,329.6128,353.1594
354.1548,329.6652,353.1428
354.2545,329.677,353.1716
