0.02379946,1.012537,-0.2939959
0.02362499,1.012211,-0.2932521
0.02359385,1.01222,-0.292697
0.02356259,1.013837,-0.2917408
0.02393894,1.013943,-0.2914551
0.02450613,1.013927,-0.2911907
0.02451213,1.013823,-0.2913053
0.02477996,1.013934,-0.2910023
0.02485193,1.01362,-0.2910613
0.02501439,1.013318,-0.2912227
0.02541628,1.012833,-0.29176
0.02574357,1.012797,-0.292044
0.02731736,1.013129,-0.2929317
0.02783628,1.012967,-0.2932193
0.02917392,1.012667,-0.2935711
0.03015943,1.012614,-0.2938006
0.03179558,1.012761,-0.2940245
0.0385088,1.014196,-0.293978
0.04400088,1.015374,-0.2937549
0.0549489,1.015821,-0.2929538
0.05837376,1.015281,-0.2921685
0.06465475,1.017,-0.2905878
0.06703175,1.017467,-0.2895446
0.07176983,1.017518,-0.2879639
0.07441436,1.017419,-0.2867216
0.07697972,1.017586,-0.286033
0.08065183,1.017004,-0.2856254
0.08243692,1.016914,-0.2853771
0.08694232,1.016892,-0.284906
0.08914472,1.016478,-0.2842196
0.09282451,1.015708,-0.2839615
0.09320994,1.015436,-0.2838914
0.09316941,1.015197,-0.2843733
0.09114508,1.015462,-0.2860566
0.0897702,1.015232,-0.2866701
0.08591282,1.015057,-0.288576
0.08342365,1.014771,-0.2892413
0.07623173,1.014346,-0.2914516
0.0717512,1.014466,-0.2925384
0.06189903,1.014039,-0.2949581
0.05635837,1.014101,-0.2956537
0.04981344,1.013665,-0.2961544
0.03573593,1.012925,-0.2960652
0.02889032,1.01249,-0.295534
0.01495684,1.011381,-0.2936701
0.008110888,1.010453,-0.2921371
-0.005516313,1.008746,-0.2881565
-0.01168323,1.007982,-0.2860694
-0.01771725,1.007774,-0.2833658
-0.02903607,1.006406,-0.2785467
-0.03435162,1.005549,-0.2757093
-0.04200669,1.004591,-0.2719887
-0.04455232,1.004133,-0.2696388
-0.04781421,1.003076,-0.2682414
-0.04912461,1.002824,-0.2675459
-0.04932521,1.003104,-0.2680414
-0.04843838,1.003517,-0.269009
-0.04702771,1.00381,-0.2701816
-0.04318168,1.004525,-0.2727795
-0.04119905,1.00518,-0.2742619
-0.03562052,1.005819,-0.2777242
-0.03182336,1.006025,-0.2791629
-0.02345448,1.006893,-0.2832267
-0.01926602,1.00744,-0.2848697
-0.01469358,1.007971,-0.2862806
-0.004437685,1.009073,-0.2890678
0.001650117,1.00919,-0.2898293
0.0141516,1.009835,-0.2909031
0.01939472,1.009793,-0.2917786
0.02946172,1.01029,-0.2914075
0.03322867,1.01069,-0.2912993
0.03624348,1.011174,-0.2911151
0.04062755,1.011758,-0.2918214
0.04195417,1.011785,-0.2920644
0.04414358,1.010924,-0.2929037
0.04417369,1.010354,-0.2934845
0.04444091,1.01027,-0.2949728
0.04316336,1.009784,-0.2964951
0.04381459,1.009448,-0.2974103
0.04224678,1.009189,-0.2982926
0.04174396,1.009177,-0.2988735
0.04056032,1.009053,-0.2990276
0.03738283,1.008618,-0.2995047
0.03627914,1.008806,-0.2996109
0.0356245,1.008718,-0.2993596
0.03476194,1.008187,-0.299045
0.03341809,1.008058,-0.2989933
0.03112997,1.008054,-0.2984279
0.03057226,1.008374,-0.2980239
0.03072716,1.008406,-0.2975469
0.03093592,1.008633,-0.29682
0.03107177,1.008675,-0.2964795
0.03065439,1.008962,-0.2958279
0.03102628,1.009319,-0.2954504
0.03233618,1.009676,-0.2948181
0.03285697,1.010083,-0.2946038
0.03323244,1.010019,-0.2941137
0.03343981,1.010259,-0.2934448
0.03366265,1.010563,-0.2931932
0.03358812,1.010742,-0.2927782
