6,0.86,0.33,-0.29,0.19,-0.06,-0.07,0.23
7,0.86,0.33,-0.29,0.19,-0.06,-0.07,0.24
10,0.83,0.33,-0.31,0.18,-0.07,-0.07,0.25
7,0.82,0.33,-0.33,0.18,-0.06,-0.05,0.26
6,0.82,0.33,-0.33,0.18,-0.06,-0.05,0.26
10,0.83,0.32,-0.33,0.17,-0.03,-0.02,0.26
6,0.83,0.32,-0.33,0.17,-0.03,-0.02,0.25
10,0.84,0.31,-0.32,0.16,0.01,0.01,0.24
6,0.85,0.30,-0.30,0.15,0.05,0.03,0.22
7,0.85,0.30,-0.30,0.15,0.05,0.03,0.21
10,0.87,0.30,-0.30,0.12,0.06,0.04,0.19
7,0.89,0.32,-0.31,0.10,0.05,0.05,0.19
6,0.89,0.32,-0.31,0.10,0.05,0.05,0.20
10,0.89,0.32,-0.30,0.08,0.05,0.06,0.20
6,0.89,0.32,-0.30,0.08,0.05,0.06,0.20
10,0.89,0.32,-0.30,0.08,0.06,0.07,0.20
1250,0.86,0.35,-0.32,-0.03,-0.02,0.00,0.17
7,0.85,0.37,-0.32,-0.04,-0.02,0.01,0.10
6,0.85,0.37,-0.32,-0.04,-0.02,0.01,0.03
10,0.84,0.38,-0.32,-0.04,-0.01,0.02,-0.01
6,0.84,0.38,-0.32,-0.04,-0.01,0.02,-0.01
10,0.84,0.39,-0.32,-0.03,0.00,0.04,-0.01
6,0.86,0.38,-0.32,-0.02,0.02,0.06,-0.00
7,0.86,0.38,-0.32,-0.02,0.02,0.06,0.00
11,0.89,0.38,-0.32,-0.01,0.05,0.07,-0.00
6,0.91,0.37,-0.31,-0.01,0.06,0.07,-0.01
6,0.91,0.37,-0.31,-0.01,0.06,0.07,-0.03
10,0.91,0.36,-0.29,-0.00,0.04,0.06,-0.05
7,0.89,0.35,-0.29,-0.00,0.02,0.05,-0.08
6,0.89,0.35,-0.29,-0.00,0.02,0.05,-0.11
10,0.87,0.36,-0.30,-0.01,-0.02,0.03,-0.12
6,0.87,0.36,-0.30,-0.01,-0.02,0.03,-0.12
10,0.85,0.38,-0.32,-0.02,-0.04,0.01,-0.11
6,0.83,0.39,-0.32,-0.01,-0.03,0.02,-0.10
7,0.83,0.39,-0.32,-0.01,-0.03,0.02,-0.09
11,0.84,0.38,-0.33,-0.00,0.00,0.03,-0.08
6,0.85,0.38,-0.31,0.01,0.04,0.05,-0.07
7,0.85,0.38,-0.31,0.01,0.04,0.05,-0.06
