6,0.91,0.27,-0.28,-0.01,-0.02,-0.04,0.06
10,0.90,0.27,-0.29,-0.01,-0.03,-0.04,0.06
7,0.90,0.27,-0.29,-0.01,-0.03,-0.04,0.05
10,0.90,0.27,-0.29,-0.01,-0.02,-0.04,0.05
7,0.89,0.27,-0.29,-0.01,-0.01,-0.04,0.04
6,0.89,0.27,-0.29,-0.01,-0.01,-0.04,0.04
10,0.90,0.27,-0.29,-0.01,0.00,-0.04,0.03
6,0.90,0.26,-0.29,-0.01,0.01,-0.03,0.03
6,0.90,0.26,-0.29,-0.01,0.01,-0.03,0.03
10,0.91,0.26,-0.29,-0.01,0.02,-0.03,0.03
6,0.91,0.26,-0.29,-0.01,0.02,-0.03,0.03
10,0.91,0.25,-0.29,-0.01,0.03,-0.03,0.03
6,0.92,0.25,-0.29,-0.01,0.03,-0.02,0.02
7,0.92,0.25,-0.29,-0.01,0.03,-0.02,0.02
11,0.92,0.25,-0.30,-0.02,0.03,-0.02,0.01
6,0.93,0.26,-0.29,-0.03,0.03,-0.02,0.02
6,0.93,0.26,-0.29,-0.03,0.03,-0.02,0.02
10,0.93,0.26,-0.29,-0.03,0.02,-0.02,0.03
6,0.93,0.26,-0.29,-0.03,0.02,-0.02,0.04
10,0.93,0.27,-0.28,-0.03,0.02,-0.01,0.04
6,0.93,0.27,-0.28,-0.02,0.01,-0.01,0.04
7,0.93,0.27,-0.28,-0.02,0.01,-0.01,0.04
10,0.92,0.26,-0.29,-0.01,-0.01,-0.01,0.04
7,0.92,0.26,-0.29,-0.01,-0.01,-0.01,0.05
6,0.92,0.26,-0.29,-0.01,-0.01,-0.01,0.05
10,0.91,0.26,-0.29,-0.01,-0.01,0.00,0.04
6,0.91,0.26,-0.29,-0.01,-0.01,0.00,0.04
10,0.91,0.26,-0.29,-0.01,-0.00,0.01,0.04
6,0.91,0.26,-0.29,-0.02,-0.00,0.01,0.05
6,0.91,0.26,-0.29,-0.02,-0.00,0.01,0.05
10,0.91,0.27,-0.29,-0.01,-0.00,0.03,0.05
6,0.91,0.27,-0.29,-0.01,-0.00,0.04,0.05
7,0.91,0.27,-0.29,-0.01,-0.00,0.04,0.05
11,0.91,0.27,-0.29,-0.00,-0.00,0.04,0.05
6,0.91,0.27,-0.29,-0.00,-0.00,0.04,0.05
10,0.92,0.27,-0.29,-0.00,-0.00,0.04,0.05
6,0.91,0.27,-0.29,-0.00,-0.00,0.05,0.04
6,0.91,0.27,-0.29,-0.00,-0.00,0.05,0.04
10,0.91,0.27,-0.29,-0.00,-0.00,0.06,0.03
6,0.91,0.28,-0.29,-0.00,-0.00,0.06,0.03
7,0.91,0.28,-0.29,-0.00,-0.00,0.06,0.03
10,0.91,0.27,-0.29,0.01,0.00,0.07,0.03
7,0.91,0.27,-0.29,0.01,0.00,0.07,0.02
10,0.92,0.27,-0.29,0.01,0.00,0.07,0.01
7,0.92,0.27,-0.29,0.01,0.00,0.07,0.01
6,0.92,0.27,-0.29,0.01,0.00,0.07,0.00
10,0.92,0.27,-0.29,0.00,0.00,0.07,-0.00
6,0.91,0.27,-0.29,0.00,0.01,0.07,-0.00
7,0.91,0.27,-0.29,0.00,0.01,0.07,-0.01
11,0.91,0.27,-0.29,0.00,0.01,0.07,-0.01
6,0.91,0.27,-0.29,0.00,0.01,0.07,-0.00
10,0.90,0.27,-0.29,-0.00,0.01,0.07,0.00
6,0.90,0.27,-0.29,-0.00,0.01,0.07,0.01
6,0.90,0.27,-0.29,-0.00,0.01,0.07,0.00
10,0.90,0.27,-0.29,-0.01,0.02,0.08,0.00
6,0.90,0.28,-0.29,-0.01,0.03,0.07,-0.00
7,0.90,0.28,-0.29,-0.01,0.03,0.07,-0.00
11,0.91,0.28,-0.29,-0.02,0.03,0.07,-0.00
6,0.91,0.29,-0.29,-0.02,0.03,0.07,-0.01
6,0.91,0.29,-0.29,-0.02,0.03,0.07,-0.02
10,0.91,0.29,-0.29,-0.01,0.04,0.07,-0.02
7,0.91,0.29,-0.29,-0.01,0.04,0.07,-0.02
11,0.91,0.28,-0.29,-0.01,0.04,0.06,-0.02
6,0.91,0.28,-0.29,-0.01,0.04,0.06,-0.01
6,0.91,0.28,-0.29,-0.01,0.04,0.06,-0.00
1247,0.91,0.27,-0.29,-0.02,-0.01,-0.02,0.00
7,0.91,0.27,-0.29,-0.02,-0.01,-0.02,0.00
11,0.91,0.28,-0.29,-0.02,-0.01,-0.02,0.00
6,0.91,0.28,-0.29,-0.02,-0.01,-0.02,0.01
10,0.91,0.28,-0.29,-0.02,-0.01,-0.02,0.01
6,0.91,0.28,-0.29,-0.02,-0.01,-0.02,0.01
10,0.91,0.28,-0.29,-0.02,-0.00,-0.01,0.01
7,0.91,0.28,-0.29,-0.01,-0.00,-0.01,0.01
6,0.91,0.28,-0.29,-0.01,-0.00,-0.01,0.01
10,0.91,0.28,-0.29,-0.01,-0.00,-0.01,0.01
6,0.91,0.28,-0.29,-0.01,-0.00,-0.01,0.01
10,0.91,0.28,-0.29,-0.01,0.00,-0.00,0.01
6,0.91,0.28,-0.29,-0.00,-0.00,-0.00,0.01
6,0.91,0.28,-0.29,-0.00,-0.00,-0.00,0.01
10,0.91,0.28,-0.29,0.00,0.00,0.00,0.01
6,0.91,0.28,-0.29,0.00,0.00,0.01,0.01
6,0.91,0.28,-0.29,0.00,0.00,0.01,0.01
10,0.91,0.28,-0.29,0.01,0.01,0.01,0.01
7,0.91,0.28,-0.29,0.01,0.01,0.01,0.00
10,0.92,0.28,-0.29,0.01,0.01,0.01,-0.00
7,0.92,0.28,-0.29,0.01,0.01,0.02,-0.00
6,0.92,0.28,-0.29,0.01,0.01,0.02,-0.00
10,0.91,0.27,-0.29,0.01,0.01,0.02,0.00
6,0.91,0.27,-0.29,0.01,0.01,0.01,0.00
7,0.91,0.27,-0.29,0.01,0.01,0.01,0.00
10,0.91,0.27,-0.29,0.01,0.01,0.02,0.01
7,0.91,0.27,-0.29,0.01,0.01,0.02,0.01
10,0.90,0.27,-0.29,0.01,0.01,0.02,0.01
7,0.90,0.28,-0.29,0.00,0.02,0.02,0.02
6,0.90,0.28,-0.29,0.00,0.02,0.02,0.02
10,0.90,0.27,-0.29,0.01,0.02,0.02,0.02
6,0.91,0.27,-0.29,0.00,0.02,0.02,0.03
6,0.91,0.27,-0.29,0.00,0.02,0.02,0.03
10,0.91,0.28,-0.29,-0.00,0.02,0.03,0.02
7,0.91,0.27,-0.30,-0.00,0.02,0.03,0.01
6,0.91,0.27,-0.30,-0.00,0.02,0.03,0.01
10,0.91,0.27,-0.30,0.00,0.03,0.04,0.01
6,0.91,0.27,-0.30,0.00,0.03,0.04,0.00
10,0.91,0.27,-0.30,-0.01,0.03,0.04,0.00
6,0.91,0.27,-0.30,-0.01,0.04,0.04,0.01
6,0.91,0.27,-0.30,-0.01,0.04,0.04,0.01
10,0.92,0.27,-0.30,-0.01,0.04,0.04,0.00
6,0.92,0.27,-0.30,-0.01,0.04,0.04,-0.00
10,0.92,0.27,-0.30,-0.02,0.04,0.03,-0.00
7,0.92,0.27,-0.30,-0.02,0.03,0.03,-0.00
6,0.92,0.27,-0.30,-0.02,0.03,0.03,-0.00
10,0.92,0.27,-0.30,-0.03,0.03,0.03,-0.00
6,0.92,0.27,-0.30,-0.03,0.03,0.03,0.00
7,0.92,0.27,-0.30,-0.03,0.03,0.03,0.00
10,0.91,0.28,-0.30,-0.03,0.02,0.03,-0.00
7,0.91,0.28,-0.30,-0.02,0.02,0.02,0.00
6,0.91,0.28,-0.30,-0.02,0.02,0.02,0.00
10,0.91,0.28,-0.30,-0.03,0.02,0.02,0.01
6,0.91,0.28,-0.30,-0.03,0.02,0.02,0.01
10,0.91,0.29,-0.30,-0.03,0.02,0.02,0.02
6,0.92,0.29,-0.30,-0.02,0.02,0.02,0.02
7,0.92,0.29,-0.30,-0.02,0.02,0.02,0.02
10,0.92,0.29,-0.29,-0.02,0.02,0.02,0.02
7,0.91,0.29,-0.30,-0.01,0.02,0.02,0.02
6,0.91,0.29,-0.30,-0.01,0.02,0.02,0.02
10,0.91,0.28,-0.30,-0.00,0.01,0.02,0.02
6,0.91,0.28,-0.30,-0.00,0.01,0.02,0.02
10,0.91,0.28,-0.30,0.00,0.01,0.02,0.02
6,0.91,0.28,-0.30,0.01,0.02,0.01,0.02
6,0.91,0.28,-0.30,0.01,0.02,0.01,0.02
10,0.91,0.29,-0.30,0.01,0.02,0.01,0.02
7,0.91,0.28,-0.30,0.01,0.02,0.02,0.01
6,0.91,0.28,-0.30,0.01,0.02,0.02,0.01
10,0.91,0.28,-0.30,0.01,0.02,0.01,0.02
6,0.91,0.28,-0.30,0.01,0.02,0.01,0.02
10,0.91,0.28,-0.30,0.02,0.01,0.02,0.02
6,0.91,0.28,-0.30,0.02,0.01,0.02,0.02
6,0.91,0.28,-0.30,0.02,0.01,0.02,0.02
10,0.91,0.28,-0.30,0.02,0.01,0.02,0.02
6,0.91,0.28,-0.30,0.01,0.01,0.02,0.02
7,0.91,0.28,-0.30,0.01,0.01,0.02,0.02
10,0.91,0.28,-0.30,0.02,0.00,0.03,0.02
