10,0.86,0.31,-0.33,-0.34,0.17,0.30,0.24
6,0.86,0.31,-0.33,-0.34,0.17,0.30,0.23
10,0.87,0.32,-0.34,-0.36,0.17,0.31,0.23
6,0.88,0.33,-0.34,-0.36,0.18,0.31,0.25
7,0.88,0.33,-0.34,-0.36,0.18,0.31,0.27
10,0.89,0.34,-0.34,-0.35,0.20,0.30,0.31
7,0.89,0.34,-0.34,-0.34,0.21,0.30,0.35
6,0.89,0.34,-0.34,-0.34,0.21,0.30,0.41
10,0.89,0.34,-0.34,-0.33,0.20,0.29,0.46
6,0.89,0.34,-0.34,-0.33,0.20,0.29,0.49
10,0.89,0.35,-0.34,-0.33,0.19,0.27,0.52
6,0.89,0.36,-0.35,-0.32,0.19,0.26,0.55
7,0.89,0.36,-0.35,-0.32,0.19,0.26,0.58
10,0.88,0.37,-0.35,-0.32,0.17,0.24,0.58
7,0.87,0.38,-0.34,-0.31,0.17,0.23,0.58
6,0.87,0.38,-0.34,-0.31,0.17,0.23,0.56
10,0.87,0.39,-0.35,-0.30,0.17,0.22,0.54
6,0.87,0.39,-0.35,-0.30,0.17,0.22,0.51
10,0.87,0.40,-0.34,-0.27,0.16,0.21,0.48
6,0.87,0.40,-0.35,-0.24,0.15,0.20,0.45
7,0.87,0.40,-0.35,-0.24,0.15,0.20,0.43
10,0.88,0.41,-0.35,-0.22,0.15,0.20,0.42
7,0.87,0.42,-0.35,-0.19,0.15,0.20,0.41
6,0.87,0.42,-0.35,-0.19,0.15,0.20,0.41
10,0.87,0.41,-0.35,-0.16,0.14,0.20,0.40
6,0.87,0.41,-0.35,-0.16,0.14,0.20,0.38
10,0.86,0.41,-0.35,-0.12,0.13,0.20,0.35
6,0.85,0.40,-0.36,-0.09,0.12,0.20,0.32
7,0.85,0.40,-0.36,-0.09,0.12,0.20,0.30
10,0.85,0.40,-0.37,-0.06,0.12,0.20,0.27
7,0.86,0.38,-0.38,-0.03,0.13,0.20,0.25
6,0.86,0.38,-0.38,-0.03,0.13,0.20,0.21
10,0.87,0.37,-0.38,-0.01,0.14,0.20,0.18
6,0.87,0.37,-0.38,-0.01,0.14,0.20,0.16
10,0.87,0.36,-0.38,-0.00,0.15,0.21,0.16
6,0.87,0.35,-0.38,0.01,0.14,0.21,0.15
7,0.87,0.35,-0.38,0.01,0.14,0.21,0.16
10,0.87,0.35,-0.38,0.01,0.13,0.20,0.16
7,0.87,0.35,-0.38,0.02,0.12,0.19,0.15
6,0.87,0.35,-0.38,0.02,0.12,0.19,0.15
10,0.86,0.34,-0.38,0.02,0.11,0.18,0.13
6,0.86,0.34,-0.39,0.01,0.10,0.17,0.12
7,0.86,0.34,-0.39,0.01,0.10,0.17,0.10
10,0.86,0.35,-0.39,0.00,0.09,0.16,0.10
7,0.86,0.35,-0.39,0.00,0.09,0.16,0.11
10,0.86,0.35,-0.39,0.00,0.09,0.15,0.13
7,0.86,0.34,-0.40,0.00,0.10,0.14,0.17
6,0.86,0.34,-0.40,0.00,0.10,0.14,0.21
10,0.87,0.33,-0.40,-0.01,0.11,0.14,0.26
