56264,0.77,0.46,-0.44,-0.92,-0.61,-0.43
56284,0.77,0.46,-0.44,-0.12,-0.49,-0.18
56304,0.77,0.46,-0.44,0.79,-0.18,-0.49
56324,0.78,0.45,-0.44,1.65,-0.24,-0.73
56344,0.80,0.45,-0.44,1.28,-1.83,-1.28
56364,0.76,0.45,-0.45,1.04,-3.60,-1.40
56384,0.87,0.46,-0.39,-0.98,1.22,-2.32
56404,0.76,0.47,-0.42,-0.37,-9.16,-2.99
56424,0.75,0.46,-0.43,0.85,-6.35,-3.42
56444,0.78,0.45,-0.41,0.73,-1.89,-4.21
56464,0.76,0.44,-0.43,0.37,-3.48,-4.21
56484,0.78,0.42,-0.43,-0.92,-1.89,-4.46
56504,0.78,0.42,-0.45,-3.66,-2.14,-4.33
56524,0.78,0.42,-0.45,-4.88,-0.85,-4.27
56544,0.79,0.43,-0.45,-5.19,-1.46,-3.97
56564,0.80,0.44,-0.45,-4.52,-2.62,-3.23
56584,0.79,0.45,-0.45,-3.05,-3.54,-2.81
56604,0.78,0.46,-0.45,-1.22,-4.46,-3.23
56624,0.77,0.49,-0.46,2.01,-6.65,-3.97
56644,0.76,0.50,-0.47,5.13,-9.95,-5.43
56664,0.78,0.50,-0.48,6.16,-11.23,-10.38
56684,0.79,0.51,-0.47,6.41,-18.25,-22.34
56704,0.81,0.54,-0.47,6.77,-23.68,-32.71
56724,0.81,0.55,-0.47,9.22,-31.74,-44.37
56744,0.79,0.54,-0.46,14.95,-42.72,-66.10
56764,0.78,0.50,-0.45,18.25,-49.07,-79.53
56784,0.80,0.45,-0.44,20.02,-54.69,-89.78
56804,0.84,0.34,-0.40,18.49,-64.88,-100.22
56824,0.86,0.32,-0.36,14.65,-72.20,-103.33
56844,0.87,0.22,-0.29,8.91,-75.50,-101.32
56864,0.84,0.22,-0.22,4.03,-72.69,-93.75
56884,0.84,0.15,-0.20,5.13,-67.08,-84.84
56904,0.92,0.07,-0.13,4.64,-57.19,-77.39
56924,0.99,0.00,-0.09,4.46,-52.06,-67.57
56944,0.99,-0.02,-0.05,3.05,-46.45,-59.20
56964,0.97,-0.03,-0.02,2.69,-40.47,-34.18
56984,0.98,-0.06,-0.01,4.09,-29.11,-38.15
57004,1.01,-0.11,0.00,4.33,-23.74,-33.45
57024,1.05,-0.13,0.01,3.42,-21.18,-30.33
57044,1.02,-0.16,0.03,-0.06,-17.58,-21.36
57064,1.01,-0.14,0.04,-2.69,-14.16,-14.22
57084,1.00,-0.13,0.05,-3.72,-9.46,-5.49
57104,1.02,-0.11,0.06,-2.69,-3.23,-2.44
57124,1.01,-0.13,0.05,-1.65,-0.67,0.98
57144,1.00,-0.14,0.05,-2.01,3.66,5.62
57164,1.00,-0.12,0.04,-2.99,8.97,9.03
57184,1.00,-0.11,0.04,-3.17,11.84,11.84
57204,1.00,-0.10,0.03,-2.32,14.95,15.93
57224,1.02,-0.09,0.01,-1.83,18.62,18.80
57244,1.00,-0.08,-0.00,-1.89,20.81,22.22
57264,1.00,-0.06,-0.02,-1.46,23.86,27.71
57284,0.98,-0.05,-0.04,-0.85,28.99,31.86
57304,0.99,-0.03,-0.06,-0.98,33.33,36.87
57324,1.00,-0.00,-0.08,-1.95,37.72,42.66
57344,0.99,0.03,-0.11,-2.87,41.38,44.86
57364,0.98,0.05,-0.13,-3.42,43.27,46.88
57384,0.96,0.07,-0.15,-4.03,45.47,52.19
57404,0.94,0.11,-0.19,-5.37,49.26,56.27
57424,0.92,0.15,-0.22,-5.80,50.60,59.88
