72684,0.85,0.37,-0.34,-1.53,-0.31,0.06
72704,0.86,0.38,-0.32,-2.62,6.41,2.38
72724,0.90,0.39,-0.32,-2.32,1.22,2.81
72744,0.89,0.39,-0.33,-1.53,-3.11,2.87
72764,0.84,0.39,-0.35,-0.61,-1.65,1.95
72784,0.85,0.39,-0.32,-1.59,7.20,3.11
72804,0.79,0.39,-0.36,-1.22,1.65,4.33
72824,0.78,0.40,-0.37,-1.71,6.53,5.49
72844,0.82,0.38,-0.41,-2.99,7.08,1.89
72864,0.84,0.40,-0.43,-4.82,4.82,-0.61
72884,0.86,0.43,-0.45,-4.70,-0.06,-3.91
72904,0.87,0.46,-0.44,-2.32,-3.97,-5.31
72924,0.85,0.46,-0.42,1.28,-9.70,-7.26
72944,0.84,0.44,-0.40,5.13,-15.99,-10.44
72964,0.82,0.42,-0.38,5.31,-16.91,-12.15
72984,0.82,0.41,-0.36,4.88,-16.91,-13.55
73004,0.84,0.41,-0.35,4.03,-16.36,-15.69
73024,0.85,0.42,-0.35,4.21,-16.60,-17.58
73044,0.85,0.42,-0.35,4.52,-18.62,-20.08
73064,0.85,0.41,-0.36,4.52,-21.42,-24.66
73084,0.85,0.41,-0.37,3.97,-24.05,-28.87
73104,0.85,0.42,-0.37,4.33,-27.83,-34.24
73124,0.84,0.44,-0.37,6.59,-35.22,-45.78
73144,0.84,0.43,-0.36,10.07,-40.16,-54.93
73164,0.86,0.36,-0.35,12.82,-46.14,-63.42
73184,0.88,0.29,-0.33,9.95,-54.32,-73.55
73204,0.91,0.26,-0.27,7.57,-61.28,-77.51
73224,0.89,0.29,-0.24,5.92,-66.65,-83.01
73244,0.87,0.29,-0.21,10.56,-71.59,-89.72
73264,0.90,0.15,-0.14,13.12,-72.75,-93.08
73284,0.97,0.06,-0.07,12.57,-73.43,-98.33
73304,0.97,-0.02,0.00,7.57,-67.44,-92.22
73324,0.95,-0.12,0.09,5.49,-56.40,-75.44
73344,0.98,-0.16,0.14,4.21,-39.12,-57.62
73364,1.01,-0.17,0.16,2.81,-19.59,-37.60
73384,1.03,-0.19,0.15,3.42,-11.72,-29.42
73404,1.05,-0.23,0.15,3.72,-6.71,-23.74
73424,1.05,-0.26,0.14,1.59,-0.61,-12.76
73444,1.01,-0.25,0.13,-0.18,4.64,-4.21
73464,1.00,-0.23,0.12,-1.53,10.86,4.27
73484,1.00,-0.21,0.12,-2.32,20.14,17.58
73504,1.00,-0.20,0.11,-1.83,26.18,26.86
73524,0.99,-0.19,0.10,-1.71,32.84,35.89
73544,0.99,-0.18,0.07,-1.83,41.93,47.12
73564,0.97,-0.13,0.03,-3.05,47.12,52.86
73584,1.00,-0.10,0.00,-4.03,51.21,58.65
73604,1.01,-0.06,-0.02,-5.25,53.22,61.52
73624,1.00,-0.01,-0.05,-5.55,52.55,62.38
73644,0.99,0.02,-0.08,-5.49,52.73,64.45
73664,0.98,0.06,-0.11,-5.92,52.06,65.49
73684,0.96,0.13,-0.16,-5.55,50.54,63.78
73704,0.94,0.16,-0.20,-5.55,48.58,60.91
73724,0.93,0.19,-0.23,-5.25,45.90,57.92
73744,0.94,0.23,-0.27,-5.98,43.46,55.18
73764,0.92,0.27,-0.29,-6.71,40.65,51.57
73784,0.91,0.30,-0.31,-5.92,35.58,45.17
73804,0.89,0.32,-0.34,-5.31,32.78,40.53
73824,0.87,0.33,-0.35,-4.58,30.03,36.50
73844,0.87,0.33,-0.37,-4.21,25.94,31.37
73864,0.84,0.35,-0.39,-4.33,25.21,29.48
73884,0.84,0.37,-0.40,-4.15,24.90,27.65
73904,0.85,0.39,-0.41,-3.60,22.77,25.27
73924,0.87,0.38,-0.41,-3.30,20.81,22.83
73944,0.88,0.38,-0.41,-2.50,17.21,20.39
73964,0.86,0.38,-0.42,-1.71,13.31,18.86
73984,0.83,0.39,-0.42,-1.34,13.79,19.23
74004,0.84,0.39,-0.43,-0.98,13.18,19.96
74024,0.84,0.40,-0.41,-1.16,11.60,19.04
74044,0.85,0.40,-0.41,-1.40,9.83,16.85
74064,0.83,0.41,-0.41,-1.59,7.87,15.08
74084,0.83,0.42,-0.41,-0.73,7.81,13.79
74104,0.82,0.43,-0.41,-0.24,7.32,13.61
74124,0.81,0.41,-0.40,1.04,6.35,12.76
74144,0.82,0.41,-0.39,2.14,4.70,10.13
74164,0.82,0.40,-0.39,2.75,3.42,8.12
74184,0.82,0.40,-0.39,2.75,2.44,5.86
74204,0.83,0.40,-0.37,2.81,0.37,2.93
74224,0.84,0.39,-0.37,2.38,-1.04,0.61
74244,0.85,0.39,-0.36,2.26,-2.08,-2.01
74264,0.85,0.38,-0.35,2.44,-3.60,-4.21
74284,0.85,0.37,-0.35,2.56,-3.78,-4.33
74304,0.86,0.36,-0.35,1.89,-3.66,-4.15
74324,0.86,0.35,-0.35,1.16,-3.30,-3.78
74344,0.87,0.34,-0.34,0.55,-3.48,-3.42
74364,0.87,0.34,-0.34,-0.85,-3.42,-2.99
74384,0.86,0.35,-0.35,-1.71,-3.17,-1.77
74404,0.85,0.36,-0.35,-2.20,-2.20,-0.24
74424,0.85,0.37,-0.36,-2.75,-0.43,1.40
74444,0.84,0.38,-0.37,-3.36,1.16,3.85
74464,0.85,0.38,-0.37,-3.30,2.14,4.58
74484,0.85,0.38,-0.38,-3.60,2.81,4.70
74504,0.84,0.38,-0.38,-4.15,3.36,4.94
74524,0.83,0.38,-0.39,-4.15,3.97,5.25
74544,0.83,0.39,-0.39,-4.46,4.33,6.10
74564,0.83,0.40,-0.39,-4.39,4.76,7.63
74584,0.83,0.40,-0.39,-4.15,4.70,8.00
74604,0.83,0.40,-0.39,-3.91,4.39,8.00
74624,0.83,0.40,-0.40,-3.42,3.60,7.57
74644,0.84,0.40,-0.39,-3.42,3.36,7.02
74664,0.84,0.40,-0.40,-3.05,1.77,6.29
