367522,0.83,0.42,-0.34,-0.61,-0.61,2.56
367542,0.83,0.43,-0.34,-0.55,-0.37,2.56
367562,0.82,0.43,-0.34,-0.55,0.67,2.38
367582,0.83,0.44,-0.34,-0.24,1.22,2.38
367602,0.83,0.43,-0.34,0.67,1.89,2.44
367622,0.83,0.42,-0.34,0.98,2.93,1.95
367642,0.82,0.42,-0.36,0.31,3.54,1.71
367662,0.82,0.42,-0.36,-0.73,4.33,2.08
367682,0.82,0.43,-0.37,-1.71,4.21,2.44
367702,0.82,0.43,-0.37,-1.83,4.46,3.23
367722,0.82,0.44,-0.37,-2.08,4.09,3.36
367742,0.82,0.44,-0.38,-1.77,3.17,3.11
367762,0.83,0.45,-0.38,-0.92,2.44,2.69
367782,0.82,0.45,-0.38,-0.24,0.73,2.32
367802,0.82,0.45,-0.37,0.73,-0.61,1.59
367822,0.82,0.45,-0.37,0.92,-1.53,1.46
367842,0.81,0.44,-0.37,0.85,-1.77,1.53
367862,0.81,0.45,-0.36,0.92,-1.95,1.28
367882,0.81,0.46,-0.36,1.22,-1.04,1.53
367902,0.81,0.46,-0.35,1.95,-0.73,1.59
367922,0.81,0.46,-0.35,2.26,0.55,0.85
367942,0.81,0.46,-0.35,2.50,0.49,0.24
367962,0.81,0.48,-0.34,3.42,1.04,-1.10
367982,0.79,0.50,-0.33,7.81,3.05,-3.36
368002,0.71,0.60,-0.29,14.10,6.90,-5.62
368022,0.59,0.69,-0.28,27.04,17.70,-12.57
368042,0.55,0.73,-0.33,56.40,52.31,-34.85
368062,0.67,0.70,-0.36,78.49,74.95,-54.63
368082,0.74,0.60,-0.41,98.02,87.22,-71.17
368102,0.77,0.47,-0.50,115.17,91.06,-87.52
368122,0.82,0.29,-0.54,115.60,88.81,-89.90
368142,0.87,0.22,-0.55,108.40,81.85,-81.24
368162,0.90,0.17,-0.53,90.39,63.48,-60.61
368182,0.95,0.15,-0.52,75.93,49.74,-46.94
368202,0.97,0.14,-0.51,60.30,36.13,-34.67
368222,0.98,0.13,-0.49,34.42,14.65,-17.27
368242,0.98,0.12,-0.49,16.48,0.43,-5.86
