490082,0.80,0.45,-0.38,-0.31,0.00,0.00
490102,0.82,0.45,-0.38,-0.79,0.12,-0.55
490122,0.82,0.44,-0.38,-1.46,-0.67,-1.16
490142,0.81,0.43,-0.38,-2.99,-1.34,-1.65
490162,0.79,0.44,-0.38,-3.66,-1.53,-0.85
490182,0.77,0.45,-0.37,-3.48,-0.18,0.98
490202,0.77,0.47,-0.37,-1.28,2.26,4.70
490222,0.77,0.47,-0.38,0.67,4.15,6.47
490242,0.79,0.47,-0.38,2.01,5.49,6.71
490262,0.80,0.47,-0.38,2.81,6.35,5.74
490282,0.80,0.47,-0.39,3.23,6.10,4.09
490302,0.79,0.47,-0.39,3.30,6.04,2.75
490322,0.79,0.46,-0.40,2.20,6.10,2.01
490342,0.79,0.46,-0.40,1.28,5.68,2.26
490362,0.79,0.46,-0.40,0.49,5.37,2.81
490382,0.78,0.47,-0.40,-0.67,4.39,3.30
490402,0.78,0.48,-0.40,-0.73,3.54,3.91
490422,0.77,0.50,-0.40,-0.06,2.99,3.97
490442,0.75,0.55,-0.39,2.38,2.81,3.36
490462,0.70,0.67,-0.35,7.08,4.21,1.89
490482,0.54,0.86,-0.30,20.45,9.89,-4.09
490502,0.22,1.10,-0.31,63.54,48.71,-37.23
490522,0.45,1.16,-0.42,109.44,96.31,-75.20
490542,0.57,0.93,-0.52,155.21,124.02,-108.28
490562,0.55,0.63,-0.69,194.89,124.76,-138.85
490582,0.60,0.45,-0.71,205.38,135.19,-145.32
490602,0.66,0.23,-0.75,206.24,129.03,-138.49
490622,0.82,-0.04,-0.75,179.08,114.32,-106.81
490642,0.96,-0.12,-0.71,145.51,99.98,-84.05
490662,1.06,-0.16,-0.67,108.83,78.80,-63.66
490682,1.14,-0.13,-0.59,45.04,39.31,-35.22
490702,1.14,-0.05,-0.55,4.58,9.64,-14.59
490722,1.09,0.02,-0.52,-27.65,-18.74,5.13
490742,1.00,0.11,-0.51,-66.41,-54.99,32.41
490762,0.95,0.19,-0.51,-87.28,-74.71,47.49
490782,0.87,0.24,-0.51,-102.11,-89.66,60.55
490802,0.78,0.30,-0.50,-118.47,-100.22,73.73
490822,0.72,0.33,-0.48,-124.39,-101.62,78.00
490842,0.68,0.39,-0.47,-129.52,-99.00,80.14
490862,0.67,0.52,-0.44,-130.13,-86.55,80.14
490882,0.72,0.54,-0.42,-123.17,-85.39,76.23
490902,0.72,0.57,-0.38,-115.23,-72.39,71.47
490922,0.69,0.60,-0.36,-101.20,-67.69,61.10
490942,0.67,0.61,-0.34,-91.74,-56.95,53.10
490962,0.72,0.62,-0.32,-81.05,-43.95,45.10
490982,0.74,0.62,-0.33,-63.17,-33.69,34.48
491002,0.76,0.60,-0.33,-51.45,-26.55,28.93
491022,0.76,0.60,-0.33,-41.32,-21.36,23.50
491042,0.73,0.58,-0.34,-27.59,-17.46,16.97
491062,0.74,0.57,-0.34,-20.45,-10.38,12.88
491082,0.74,0.55,-0.34,-13.73,-5.25,8.91
491102,0.76,0.52,-0.35,-6.90,2.01,4.39
491122,0.77,0.50,-0.37,-3.72,5.37,1.16
491142,0.77,0.48,-0.37,-2.01,8.06,-1.65
491162,0.79,0.46,-0.39,-1.40,9.34,-3.97
491182,0.79,0.46,-0.39,-1.46,9.46,-4.33
491202,0.80,0.45,-0.39,-1.59,9.16,-4.52
491222,0.80,0.45,-0.40,-1.40,8.12,-4.88
