1183834,0.86,0.35,-0.39,0.00,-0.37,0.55
1183854,0.87,0.34,-0.39,-0.18,-1.16,-0.12
1183874,0.86,0.34,-0.38,-0.67,-1.28,-0.18
1183894,0.86,0.34,-0.38,-0.31,-1.53,0.37
1183914,0.86,0.34,-0.37,0.24,-1.04,0.79
1183934,0.85,0.33,-0.37,-0.06,-1.28,0.79
1183954,0.85,0.33,-0.38,-0.55,-0.31,0.67
1183974,0.85,0.34,-0.37,-1.22,1.04,1.04
1183994,0.86,0.34,-0.38,-1.10,1.28,1.22
1184014,0.86,0.34,-0.38,-1.04,1.28,1.40
1184034,0.86,0.33,-0.38,-1.04,1.04,1.10
1184054,0.86,0.34,-0.38,-1.59,1.28,0.55
1184074,0.85,0.34,-0.39,-1.71,1.89,0.79
1184094,0.85,0.35,-0.38,-0.98,2.32,1.83
1184114,0.86,0.35,-0.38,0.06,2.20,2.20
1184134,0.86,0.35,-0.38,1.10,1.22,2.08
1184154,0.86,0.34,-0.38,1.04,0.85,1.28
1184174,0.86,0.34,-0.38,0.73,0.79,1.22
1184194,0.86,0.35,-0.38,0.37,0.85,1.46
1184214,0.86,0.35,-0.38,0.43,0.98,1.59
1184234,0.85,0.35,-0.38,0.73,1.16,1.83
1184254,0.83,0.34,-0.37,1.16,1.34,2.20
1184274,0.74,0.33,-0.35,1.16,5.68,7.14
1184294,0.55,0.33,-0.30,3.60,17.21,23.01
1184314,0.22,0.28,-0.29,10.62,46.08,64.82
1184334,0.70,0.17,-0.48,25.88,119.14,140.69
1184354,1.20,0.44,-0.39,16.36,147.40,175.11
1184374,1.19,0.48,-0.48,22.83,109.38,147.34
1184394,1.13,0.61,-0.60,22.28,62.68,79.83
1184414,0.91,0.66,-0.62,14.71,37.72,33.81
1184434,0.67,0.64,-0.61,11.84,13.24,9.34
1184454,0.45,0.61,-0.62,5.86,-10.80,2.01
1184474,0.56,0.62,-0.59,0.73,-13.12,2.62
1184494,0.61,0.68,-0.58,-4.64,-22.83,-7.08
1184514,0.63,0.64,-0.57,-3.97,-37.84,-27.65
1184534,0.59,0.66,-0.57,-6.29,-46.51,-40.16
1184554,0.59,0.60,-0.54,-4.82,-51.51,-45.84
1184574,0.57,0.63,-0.46,-7.32,-48.65,-53.83
1184594,0.66,0.57,-0.42,-2.81,-41.99,-54.02
1184614,0.74,0.53,-0.40,0.79,-37.23,-52.73
1184634,0.82,0.42,-0.40,-0.73,-31.74,-56.27
1184654,0.82,0.42,-0.40,-1.59,-30.64,-53.77
1184674,0.81,0.41,-0.38,-2.99,-30.27,-48.10
1184694,0.79,0.41,-0.37,-2.14,-29.91,-50.42
1184714,0.77,0.37,-0.37,-1.59,-27.95,-49.68
1184734,0.79,0.35,-0.37,-4.21,-22.95,-41.75
1184754,0.86,0.34,-0.35,-7.63,-16.36,-25.33
1184774,0.88,0.36,-0.34,-8.73,-14.34,-18.80
1184794,0.89,0.38,-0.34,-8.06,-13.79,-17.52
1184814,0.83,0.37,-0.36,-4.88,-13.06,-19.59
1184834,0.81,0.34,-0.36,-4.27,-10.01,-17.46
1184854,0.84,0.33,-0.36,-5.43,-6.23,-13.18
1184874,0.87,0.32,-0.36,-7.02,-4.15,-8.00
1184894,0.87,0.33,-0.36,-7.75,-3.30,-5.86
1184914,0.89,0.34,-0.35,-7.39,-3.36,-4.52
1184934,0.86,0.35,-0.35,-5.49,-4.82,-4.94
1184954,0.87,0.34,-0.35,-3.85,-3.66,-5.13
1184974,0.87,0.33,-0.35,-2.50,-3.42,-5.86
1184994,0.87,0.32,-0.35,-0.98,-3.11,-6.35
1185014,0.88,0.31,-0.35,-0.67,-2.87,-5.80
1185034,0.88,0.30,-0.34,-0.49,-2.38,-4.94
1185054,0.88,0.30,-0.34,-0.06,-1.28,-3.78
1185074,0.88,0.30,-0.33,-0.18,-0.43,-2.93
1185094,0.89,0.29,-0.33,-0.12,0.24,-2.56
1185114,0.90,0.29,-0.33,-0.31,0.43,-2.87
1185134,0.89,0.29,-0.34,-0.61,0.37,-2.62
1185154,0.89,0.29,-0.34,-0.61,0.67,-1.83
1185174,0.89,0.29,-0.34,-1.10,1.10,0.18
1185194,0.89,0.29,-0.34,-1.46,1.34,0.98
1185214,0.89,0.29,-0.34,-1.83,1.10,1.16
1185234,0.89,0.30,-0.34,-2.08,1.10,0.98
1185254,0.89,0.30,-0.34,-1.71,1.28,0.61
1185274,0.88,0.30,-0.34,-1.59,1.22,1.04
1185294,0.89,0.30,-0.35,-1.53,1.95,1.40
1185314,0.89,0.31,-0.35,-1.65,1.83,1.53
1185334,0.89,0.31,-0.35,-1.34,1.83,1.40
1185354,0.88,0.31,-0.35,-0.79,1.65,1.59
1185374,0.88,0.31,-0.35,-0.43,1.77,1.95
1185394,0.88,0.31,-0.35,-0.24,2.01,1.89
1185414,0.88,0.31,-0.35,-0.06,2.26,2.50
1185434,0.89,0.31,-0.35,0.43,2.56,2.69
1185454,0.88,0.32,-0.35,0.67,2.38,2.50
1185474,0.88,0.32,-0.36,0.79,2.14,2.56
1185494,0.88,0.32,-0.36,1.10,2.08,2.62
1185514,0.88,0.32,-0.36,0.73,2.26,2.93
1185534,0.87,0.32,-0.36,0.92,2.81,2.81
1185554,0.88,0.32,-0.36,0.98,2.75,3.66
1185574,0.88,0.32,-0.36,0.67,2.32,3.85
1185594,0.88,0.32,-0.36,-0.06,1.83,3.36
1185614,0.88,0.33,-0.36,-0.49,1.59,3.17
1185634,0.87,0.33,-0.36,-0.61,1.22,2.99
1185654,0.87,0.33,-0.36,-0.85,1.22,2.81
1185674,0.88,0.32,-0.36,-0.98,1.46,2.87
1185694,0.88,0.33,-0.36,-0.98,1.16,2.01
1185714,0.88,0.33,-0.36,-1.22,0.49,0.92
1185734,0.88,0.33,-0.36,-1.04,0.18,0.24
1185754,0.87,0.32,-0.36,-0.73,-0.12,-0.06
1185774,0.87,0.33,-0.36,-1.16,-0.24,0.00
1185794,0.87,0.33,-0.35,-0.79,0.06,0.00
1185814,0.87,0.32,-0.35,-0.49,-0.06,0.12
1185834,0.88,0.32,-0.35,-0.12,0.24,-0.24
