1235414,0.87,0.34,-0.31,-3.23,0.79,1.77
1235434,0.88,0.34,-0.31,-3.11,1.65,2.75
1235454,0.90,0.33,-0.32,-3.66,1.65,3.30
1235474,0.91,0.33,-0.32,-3.72,0.67,2.87
1235494,0.90,0.33,-0.33,-3.97,-0.67,2.20
1235514,0.88,0.35,-0.32,-4.27,-0.79,2.08
1235534,0.87,0.35,-0.33,-3.54,-0.98,2.93
1235554,0.86,0.36,-0.33,-2.93,-0.92,4.15
1235574,0.86,0.36,-0.32,-1.77,0.12,5.62
1235594,0.87,0.36,-0.32,-1.77,0.06,5.43
1235614,0.87,0.36,-0.32,-1.46,-0.43,3.91
1235634,0.87,0.37,-0.32,-1.10,-1.04,1.40
1235654,0.87,0.37,-0.32,-0.73,-1.28,0.31
1235674,0.86,0.37,-0.32,-0.12,-1.40,-0.43
1235694,0.87,0.37,-0.32,0.37,-0.37,-0.67
1235714,0.88,0.36,-0.32,0.67,0.31,-1.16
1235734,0.88,0.36,-0.32,0.18,0.73,-1.53
1235754,0.88,0.35,-0.32,-0.31,0.55,-1.04
1235774,0.88,0.34,-0.32,-0.61,0.85,-0.18
1235794,0.88,0.35,-0.32,-1.22,0.92,1.22
1235814,0.88,0.35,-0.32,-1.28,0.61,1.59
1235834,0.87,0.35,-0.32,-1.16,0.49,1.77
1235854,0.87,0.35,-0.32,-1.16,0.49,1.95
1235874,0.87,0.35,-0.32,-1.04,0.85,2.38
1235894,0.87,0.36,-0.33,-1.04,1.10,2.32
1235914,0.87,0.36,-0.32,-0.79,1.10,1.77
1235934,0.84,0.35,-0.31,-0.12,1.46,0.85
1235954,0.75,0.33,-0.29,0.00,4.03,2.44
1235974,0.59,0.32,-0.29,0.24,15.01,31.25
1235994,0.74,0.30,-0.30,0.61,49.07,57.80
1236014,0.89,0.36,-0.33,0.00,60.73,75.99
1236034,0.97,0.41,-0.35,2.20,60.30,82.03
1236054,0.91,0.48,-0.38,6.23,49.13,73.61
1236074,0.93,0.46,-0.40,13.43,43.70,61.10
1236094,0.92,0.48,-0.41,10.31,36.93,41.38
1236114,0.85,0.53,-0.44,7.69,23.74,29.11
1236134,0.82,0.54,-0.45,6.59,16.11,17.03
1236154,0.78,0.53,-0.45,5.25,8.30,-0.18
1236174,0.73,0.53,-0.45,1.89,-1.89,-7.93
1236194,0.73,0.52,-0.46,0.67,-6.65,-12.70
1236214,0.76,0.51,-0.45,-1.28,-12.21,-17.76
1236234,0.78,0.52,-0.44,-3.60,-21.55,-22.16
1236254,0.79,0.54,-0.43,-4.03,-27.28,-28.32
1236274,0.73,0.56,-0.42,-3.78,-32.23,-37.23
1236294,0.72,0.51,-0.41,-2.32,-30.64,-37.35
1236314,0.76,0.50,-0.40,-2.69,-28.50,-34.67
1236334,0.80,0.45,-0.39,-4.70,-26.86,-34.79
1236354,0.84,0.46,-0.37,-5.49,-27.77,-38.33
1236374,0.79,0.43,-0.37,-5.68,-28.32,-40.47
1236394,0.77,0.40,-0.35,-5.25,-22.71,-30.64
1236414,0.82,0.38,-0.33,-5.80,-17.52,-27.65
1236434,0.85,0.37,-0.32,-6.10,-13.61,-22.83
1236454,0.87,0.38,-0.31,-6.04,-11.47,-20.32
1236474,0.83,0.38,-0.32,-4.33,-9.64,-18.80
1236494,0.82,0.37,-0.32,-3.78,-6.53,-15.14
1236514,0.86,0.35,-0.31,-3.54,-1.65,-8.61
1236534,0.89,0.32,-0.31,-4.21,-0.31,-6.16
1236554,0.89,0.32,-0.31,-4.39,-0.06,-5.43
1236574,0.88,0.32,-0.31,-4.82,0.00,-4.52
1236594,0.88,0.33,-0.31,-3.72,-2.01,-4.33
1236614,0.88,0.32,-0.31,-2.32,-2.69,-4.09
1236634,0.88,0.32,-0.31,-1.28,-2.26,-3.42
1236654,0.90,0.31,-0.30,-0.61,-2.62,-3.42
1236674,0.91,0.31,-0.30,-0.12,-2.99,-3.66
1236694,0.92,0.31,-0.29,0.24,-3.72,-4.09
1236714,0.91,0.30,-0.29,1.04,-3.97,-4.09
1236734,0.90,0.30,-0.29,1.28,-3.97,-3.78
1236754,0.90,0.30,-0.28,1.28,-2.93,-2.99
1236774,0.91,0.29,-0.28,0.98,-1.46,-1.83
1236794,0.91,0.29,-0.29,0.79,-0.43,-0.73
1236814,0.91,0.30,-0.29,0.55,0.49,0.24
1236834,0.90,0.31,-0.30,0.00,1.22,0.61
1236854,0.90,0.31,-0.30,0.18,1.89,0.61
1236874,0.89,0.31,-0.30,-15.32,2.93,1.65
1236894,0.89,0.32,-0.31,-0.24,3.54,2.62
1236914,0.89,0.32,-0.31,-0.37,4.58,3.36
1236934,0.89,0.33,-0.32,-0.73,5.31,3.91
1236954,0.89,0.33,-0.33,-1.10,5.62,3.78
1236974,0.88,0.33,-0.33,-1.53,5.25,3.42
1236994,0.88,0.34,-0.34,-2.08,4.21,3.23
1237014,0.88,0.34,-0.34,-2.62,4.15,3.11
1237034,0.87,0.35,-0.34,-2.62,3.78,2.62
1237054,0.87,0.35,-0.34,-2.56,4.03,2.08
1237074,0.88,0.34,-0.34,-2.20,4.15,1.53
1237094,0.89,0.34,-0.34,-2.14,3.66,1.34
1237114,0.89,0.34,-0.34,-1.04,2.69,0.92
