10,0.97,0.13,-0.19,-0.01,0.01,0.01,-0.37
6,0.97,0.13,-0.19,-0.02,0.01,0.00,-0.36
7,0.97,0.13,-0.19,-0.02,0.01,0.00,-0.35
10,0.97,0.13,-0.19,-0.02,0.01,0.00,-0.34
7,0.97,0.13,-0.19,-0.01,0.01,0.01,-0.33
6,0.97,0.13,-0.19,-0.01,0.01,0.01,-0.32
10,0.97,0.12,-0.19,-0.01,0.01,0.01,-0.32
7,0.97,0.12,-0.19,-0.01,0.01,0.01,-0.32
6,0.97,0.12,-0.19,-0.01,0.01,0.01,-0.33
10,0.97,0.12,-0.19,-0.02,0.01,0.01,-0.33
6,0.97,0.13,-0.19,-0.02,0.01,0.01,-0.34
7,0.97,0.13,-0.19,-0.02,0.01,0.01,-0.34
10,0.97,0.13,-0.19,-0.03,0.01,0.02,-0.33
7,0.97,0.13,-0.19,-0.03,0.01,0.02,-0.33
11,0.97,0.13,-0.19,-0.03,0.01,0.02,-0.32
6,0.97,0.13,-0.19,-0.03,0.01,0.01,-0.31
6,0.97,0.13,-0.19,-0.03,0.01,0.01,-0.30
10,0.97,0.13,-0.19,-0.04,0.01,0.01,-0.30
7,0.97,0.14,-0.18,-0.04,0.02,0.01,-0.29
6,0.97,0.14,-0.18,-0.04,0.02,0.01,-0.28
10,0.97,0.14,-0.18,-0.03,0.02,0.01,-0.27
6,0.97,0.13,-0.19,-0.03,0.02,0.00,-0.26
7,0.97,0.13,-0.19,-0.03,0.02,0.00,-0.25
11,0.97,0.13,-0.19,-0.02,0.02,0.00,-0.24
6,0.97,0.13,-0.19,-0.02,0.02,0.00,-0.23
10,0.97,0.14,-0.19,-0.02,0.03,-0.00,-0.22
6,0.97,0.14,-0.18,-0.02,0.03,-0.00,-0.21
7,0.97,0.14,-0.18,-0.02,0.03,-0.00,-0.19
10,0.98,0.14,-0.18,-0.01,0.04,-0.00,-0.18
7,0.98,0.14,-0.19,0.00,0.03,0.00,-0.18
