348382,0.83,0.42,-0.34,-1.28,0.24,0.55
348402,0.83,0.43,-0.34,-1.53,0.31,0.98
348422,0.83,0.43,-0.34,-1.22,1.04,1.53
348442,0.83,0.43,-0.34,-0.73,1.28,1.40
348462,0.83,0.42,-0.34,-0.73,1.59,0.92
348482,0.83,0.42,-0.35,-0.92,1.95,0.37
348502,0.83,0.42,-0.35,-1.34,2.38,0.37
348522,0.83,0.42,-0.35,-1.28,2.20,0.55
348542,0.83,0.42,-0.36,-1.10,2.01,1.28
348562,0.83,0.42,-0.36,-1.28,1.59,1.10
348582,0.83,0.42,-0.36,-0.85,1.46,1.10
348602,0.83,0.43,-0.36,-0.98,1.04,1.16
348622,0.83,0.43,-0.36,-0.73,0.98,0.79
348642,0.83,0.43,-0.36,-0.85,0.85,0.92
348662,0.83,0.43,-0.36,-0.24,0.67,1.04
348682,0.83,0.43,-0.36,0.24,0.49,1.22
348702,0.83,0.43,-0.35,0.61,0.37,0.79
348722,0.82,0.45,-0.35,1.59,0.18,0.49
348742,0.82,0.46,-0.35,2.87,0.37,0.12
348762,0.81,0.47,-0.34,5.25,1.22,-0.55
348782,0.79,0.48,-0.34,10.80,4.58,-2.20
348802,0.79,0.48,-0.34,14.53,8.79,-4.39
348822,0.79,0.50,-0.34,18.74,13.61,-8.12
348842,0.78,0.52,-0.33,27.10,20.51,-15.69
348862,0.76,0.54,-0.33,34.61,24.90,-21.00
348882,0.73,0.56,-0.33,43.15,31.43,-27.04
348902,0.74,0.54,-0.35,58.53,45.59,-38.02
348922,0.76,0.50,-0.38,67.38,53.28,-44.98
348942,0.79,0.45,-0.40,73.91,58.11,-50.96
348962,0.81,0.40,-0.42,77.88,59.94,-56.34
348982,0.82,0.39,-0.42,77.82,59.14,-57.25
349002,0.83,0.36,-0.44,78.31,56.95,-56.46
349022,0.84,0.31,-0.45,75.32,53.16,-52.92
349042,0.85,0.28,-0.46,70.92,50.29,-49.38
349062,0.86,0.26,-0.46,64.76,45.90,-45.10
349082,0.89,0.23,-0.46,52.43,38.02,-36.19
349102,0.91,0.22,-0.46,42.97,31.01,-28.38
349122,0.92,0.22,-0.46,33.63,23.44,-20.02
349142,0.93,0.20,-0.46,18.68,10.80,-8.06
349162,0.93,0.20,-0.46,7.32,2.44,-1.16
349182,0.94,0.20,-0.45,-3.91,-5.25,6.10
349202,0.92,0.24,-0.44,-19.41,-18.62,16.24
349222,0.90,0.26,-0.43,-27.77,-26.79,22.28
349242,0.87,0.29,-0.42,-34.79,-32.47,27.40
349262,0.85,0.31,-0.41,-43.46,-36.74,33.69
349282,0.85,0.32,-0.40,-48.28,-38.70,36.56
349302,0.85,0.34,-0.40,-52.00,-40.41,38.02
349322,0.84,0.38,-0.39,-55.97,-43.09,38.51
349342,0.81,0.41,-0.38,-56.82,-43.40,37.48
349362,0.81,0.43,-0.36,-55.91,-41.75,34.97
349382,0.81,0.42,-0.37,-52.12,-38.09,33.08
349402,0.82,0.41,-0.37,-51.15,-36.44,31.25
349422,0.83,0.41,-0.36,-51.09,-35.34,28.81
349442,0.82,0.42,-0.36,-49.93,-34.67,27.34
349462,0.81,0.43,-0.36,-48.71,-33.63,26.43
349482,0.81,0.44,-0.35,-47.00,-31.31,24.90
349502,0.81,0.44,-0.34,-43.46,-28.32,24.23
349522,0.81,0.44,-0.34,-40.65,-26.06,23.13
349542,0.81,0.45,-0.33,-38.15,-23.44,20.32
349562,0.80,0.46,-0.33,-33.94,-18.55,18.43
349582,0.81,0.46,-0.32,-30.21,-14.59,16.05
349602,0.81,0.47,-0.32,-26.31,-11.17,11.84
349622,0.82,0.46,-0.33,-20.39,-6.90,9.22
349642,0.82,0.45,-0.33,-16.72,-5.00,6.65
349662,0.82,0.45,-0.33,-13.67,-3.23,3.60
349682,0.83,0.44,-0.33,-9.77,-0.43,2.14
349702,0.83,0.43,-0.34,-7.14,0.79,0.49
349722,0.84,0.43,-0.34,-5.13,1.71,-1.10
349742,0.84,0.41,-0.35,-2.56,2.20,-2.20
349762,0.85,0.41,-0.35,-1.40,2.81,-2.56
349782,0.84,0.41,-0.35,-0.37,2.62,-2.32
349802,0.84,0.40,-0.35,0.31,2.87,-1.59
349822,0.84,0.40,-0.35,0.61,2.93,-0.79
349842,0.84,0.40,-0.36,0.67,2.69,0.24
349862,0.85,0.40,-0.36,0.67,2.44,0.61
349882,0.85,0.40,-0.36,0.55,1.95,0.98
349902,0.85,0.40,-0.35,0.73,1.34,1.77
349922,0.84,0.40,-0.35,0.49,1.04,2.08
349942,0.84,0.41,-0.35,0.55,0.55,2.08
349962,0.84,0.41,-0.35,0.31,0.49,2.56
349982,0.83,0.41,-0.35,0.43,0.85,2.62
350002,0.83,0.42,-0.35,0.55,0.92,2.44
350022,0.84,0.42,-0.35,0.55,1.40,2.38
350042,0.84,0.42,-0.35,0.85,1.46,1.83
350062,0.84,0.42,-0.35,0.85,1.28,1.65
350082,0.84,0.41,-0.35,1.16,0.85,1.16
350102,0.83,0.41,-0.35,0.73,0.92,1.46
350122,0.83,0.41,-0.35,0.43,1.04,1.34
350142,0.84,0.41,-0.35,0.18,1.04,1.22
350162,0.84,0.41,-0.35,-0.06,0.98,1.28
350182,0.84,0.41,-0.35,-0.31,0.73,0.92
350202,0.84,0.41,-0.35,-0.31,0.00,1.04
350222,0.84,0.41,-0.35,-0.43,-0.61,1.34
350242,0.84,0.40,-0.35,-0.73,-0.92,1.34
350262,0.84,0.41,-0.35,-1.59,-1.34,1.83
350282,0.83,0.41,-0.35,-1.77,-1.10,2.26
350302,0.83,0.42,-0.35,-1.71,-0.49,2.87
350322,0.83,0.42,-0.35,-1.46,0.24,2.87
350342,0.83,0.42,-0.35,-0.61,0.79,2.38
350362,0.83,0.42,-0.35,0.00,1.04,1.95
