335742,0.82,0.42,-0.37,0.24,0.79,1.16
335762,0.83,0.42,-0.37,-0.31,0.73,0.98
335782,0.83,0.42,-0.37,-0.67,0.43,0.31
335802,0.83,0.42,-0.36,-1.22,0.18,0.12
335822,0.83,0.42,-0.36,-1.28,0.06,-0.31
335842,0.82,0.42,-0.36,-1.10,0.31,-0.31
335862,0.82,0.42,-0.36,-1.10,0.85,-0.49
335882,0.82,0.41,-0.37,-1.28,1.71,-0.37
335902,0.82,0.41,-0.37,-2.08,2.99,0.49
335922,0.83,0.41,-0.38,-2.62,3.11,0.85
335942,0.83,0.41,-0.38,-2.99,2.87,1.16
335962,0.83,0.41,-0.38,-3.66,2.01,1.16
335982,0.82,0.41,-0.38,-3.36,1.22,1.16
336002,0.82,0.42,-0.38,-2.93,0.79,1.22
336022,0.82,0.43,-0.38,-1.89,0.55,1.22
336042,0.82,0.43,-0.38,-1.22,0.61,1.40
336062,0.82,0.43,-0.39,-0.06,0.92,1.28
336082,0.83,0.42,-0.38,0.00,0.43,0.79
336102,0.83,0.43,-0.38,0.67,0.00,0.55
336122,0.82,0.43,-0.38,1.16,-0.49,0.31
336142,0.82,0.43,-0.37,2.01,-0.73,0.24
336162,0.82,0.43,-0.37,2.50,-0.37,-0.06
336182,0.82,0.43,-0.37,2.75,0.18,-0.55
336202,0.82,0.43,-0.37,3.48,0.85,-1.59
336222,0.80,0.50,-0.34,5.80,1.53,-2.26
336242,0.73,0.62,-0.30,12.88,3.91,-3.60
336262,0.55,0.76,-0.28,40.22,25.94,-17.76
336282,0.56,0.79,-0.33,67.69,61.89,-40.71
336302,0.72,0.70,-0.39,95.46,85.94,-63.96
336322,0.76,0.54,-0.49,122.68,96.37,-86.98
336342,0.81,0.31,-0.56,128.17,94.36,-92.83
336362,0.86,0.15,-0.60,122.92,87.10,-87.65
336382,0.91,0.09,-0.58,96.62,66.77,-62.01
336402,0.98,0.07,-0.55,76.29,49.19,-40.71
336422,1.00,0.08,-0.52,55.79,30.09,-22.52
336442,1.00,0.09,-0.50,25.02,5.31,-3.42
336462,0.97,0.13,-0.48,5.13,-8.00,6.41
336482,0.94,0.16,-0.46,-13.06,-21.18,15.93
336502,0.91,0.24,-0.44,-36.01,-37.48,28.02
336522,0.85,0.29,-0.43,-47.36,-44.98,34.79
336542,0.82,0.34,-0.41,-55.79,-48.95,40.71
336562,0.81,0.38,-0.39,-62.26,-50.05,46.81
336582,0.81,0.42,-0.38,-63.78,-49.80,49.01
336602,0.80,0.43,-0.38,-63.96,-49.32,48.95
336622,0.79,0.44,-0.37,-62.99,-46.39,46.33
336642,0.77,0.49,-0.36,-61.16,-43.27,43.21
336662,0.76,0.51,-0.35,-56.82,-39.49,39.18
336682,0.77,0.52,-0.34,-48.58,-32.78,33.69
336702,0.78,0.51,-0.34,-42.42,-28.02,29.91
336722,0.79,0.50,-0.34,-37.41,-24.84,26.06
336742,0.79,0.50,-0.34,-31.31,-19.78,20.51
336762,0.78,0.50,-0.34,-27.59,-17.40,17.64
336782,0.78,0.50,-0.34,-24.11,-14.65,15.14
336802,0.78,0.51,-0.34,-18.55,-10.13,11.84
336822,0.78,0.50,-0.34,-15.14,-6.90,9.34
336842,0.79,0.50,-0.34,-11.96,-3.91,6.35
336862,0.79,0.48,-0.35,-7.69,-0.61,2.01
336882,0.80,0.47,-0.36,-5.55,1.04,-0.43
336902,0.80,0.46,-0.36,-3.66,2.20,-2.14
336922,0.80,0.45,-0.37,-1.71,3.30,-3.78
336942,0.81,0.44,-0.37,-0.79,3.60,-4.03
336962,0.83,0.44,-0.38,-0.67,3.72,-4.15
336982,0.83,0.43,-0.38,-0.98,2.69,-4.33
337002,0.83,0.42,-0.38,-1.28,1.40,-4.21
337022,0.83,0.42,-0.38,-1.83,0.79,-4.15
337042,0.83,0.42,-0.38,-3.36,-0.37,-3.97
337062,0.83,0.42,-0.38,-3.97,-0.92,-3.91
337082,0.83,0.41,-0.38,-4.46,-1.34,-3.91
337102,0.82,0.41,-0.37,-6.16,-1.71,-3.54
337122,0.82,0.42,-0.37,-6.35,-1.28,-2.87
337142,0.82,0.42,-0.36,-5.80,-0.79,-2.08
337162,0.82,0.43,-0.37,-4.21,-0.12,-0.61
337182,0.82,0.43,-0.37,-3.11,0.24,-0.12
337202,0.82,0.43,-0.37,-1.71,0.67,0.31
337222,0.82,0.43,-0.37,-0.18,1.22,0.55
337242,0.82,0.42,-0.37,0.92,2.26,1.10
337262,0.82,0.42,-0.37,1.28,2.81,2.01
337282,0.82,0.42,-0.37,1.77,3.91,4.21
337302,0.83,0.42,-0.37,2.56,3.85,5.00
337322,0.83,0.43,-0.37,2.81,3.78,5.55
337342,0.83,0.43,-0.38,3.23,3.05,5.37
337362,0.82,0.43,-0.38,2.93,2.81,4.76
337382,0.81,0.43,-0.38,2.81,2.62,4.33
337402,0.81,0.44,-0.37,3.05,2.56,3.97
337422,0.82,0.44,-0.38,2.75,2.32,3.30
337442,0.82,0.44,-0.38,2.75,1.71,2.32
337462,0.82,0.44,-0.38,2.56,1.16,0.49
337482,0.81,0.44,-0.38,2.08,0.67,-0.55
337502,0.81,0.43,-0.38,1.46,0.24,-1.22
337522,0.81,0.43,-0.38,0.73,0.00,-1.46
337542,0.81,0.43,-0.38,0.55,-0.43,-1.40
337562,0.81,0.43,-0.38,0.06,-0.55,-1.10
337582,0.81,0.44,-0.37,-0.37,-0.79,-0.92
337602,0.81,0.43,-0.37,-0.12,-0.55,-0.79
337622,0.81,0.43,-0.37,-0.31,-0.18,-0.18
337642,0.82,0.43,-0.37,-0.61,-0.18,0.31
337662,0.82,0.44,-0.37,-0.49,0.18,0.73
337682,0.82,0.44,-0.37,-0.12,0.12,0.73
337702,0.82,0.44,-0.37,0.61,-0.24,0.49
337722,0.81,0.44,-0.37,1.16,0.00,0.49
337742,0.81,0.44,-0.37,1.53,0.18,0.55
337762,0.81,0.44,-0.37,1.71,0.61,0.55
